agent_id,mobility_type,start_pos,start_time,end_time,distance,steps,evacuated,impacted_by_landslide,stuck,final_pos,time_spent
0,NON_PWD,"(196, 174)",0,283,196.0637651377735,196,True,False,False,"(0, 179)",283
1,NON_PWD,"(105, 96)",0,150,133.843191832831,107,True,False,False,"(0, 179)",150
2,NON_PWD,"(120, 6)",0,0,1.4142135623730951,1,False,True,False,"(119, 7)",0
3,NON_PWD,"(96, 41)",0,254,168.1071087134628,141,True,False,False,"(0, 179)",254
4,NON_PWD,"(97, 63)",0,183,151.21177202850313,119,True,False,False,"(0, 179)",183
5,NON_PWD,"(106, 95)",0,158,135.2479205015737,108,True,False,False,"(0, 179)",158
6,NON_PWD,"(34, 60)",0,191,123.76186811776881,119,True,False,False,"(0, 179)",191
7,NON_PWD,"(201, 139)",0,257,46.09772228646444,45,False,False,True,"(156, 149)",257
8,NON_PWD,"(77, 139)",0,109,86.76981041814025,78,True,False,False,"(0, 179)",109
9,NON_PWD,"(155, 100)",0,14,18.384776310850235,13,False,True,False,"(142, 113)",14
10,NON_PWD,"(128, 176)",0,208,128.03515142334936,128,True,False,False,"(0, 179)",208
11,NON_PWD,"(148, 57)",0,7,8.48528137423857,6,False,True,False,"(142, 63)",7
12,NON_PWD,"(138, 54)",0,7,8.48528137423857,6,False,True,False,"(132, 60)",7
13,NON_PWD,"(48, 33)",0,264,153.68799562750502,146,True,False,False,"(0, 179)",264
14,NON_PWD,"(44, 91)",0,115,98.38699100999075,88,True,False,False,"(0, 179)",115
15,NON_PWD,"(153, 102)",0,14,19.79898987322333,14,False,True,False,"(139, 116)",14
16,NON_PWD,"(148, 36)",0,209,13.45362404707371,10,False,False,True,"(139, 46)",209
17,NON_PWD,"(134, 87)",0,238,162.5423021862309,135,True,False,False,"(0, 179)",238
18,NON_PWD,"(206, 69)",0,257,67.67569726275453,56,False,False,True,"(150, 107)",257
19,NON_PWD,"(24, 149)",0,29,38.41874542459709,30,True,False,False,"(0, 179)",29
20,NON_PWD,"(165, 128)",0,16,16.492422502470642,16,False,True,False,"(149, 132)",16
21,NON_PWD,"(67, 63)",0,151,133.9589489358587,119,True,False,False,"(0, 179)",151
22,NON_PWD,"(177, 9)",0,239,49.49747468305833,35,False,False,True,"(142, 44)",239
23,NON_PWD,"(67, 43)",0,192,151.60804727981954,136,True,False,False,"(0, 179)",192
24,NON_PWD,"(24, 154)",0,34,34.655446902326915,25,True,False,False,"(0, 179)",34
25,NON_PWD,"(83, 113)",0,120,106.04244433244644,84,True,False,False,"(0, 179)",120
26,NON_PWD,"(34, 59)",0,165,124.72369462135092,120,True,False,False,"(0, 179)",165
27,NON_PWD,"(200, 140)",0,256,45.70557952810576,45,False,False,True,"(155, 148)",256
28,NON_PWD,"(211, 159)",0,329,211.94574777522666,211,True,False,False,"(0, 179)",329
29,INTELLECTUAL,"(72, 103)",0,121,104.6900186264192,79,True,False,False,"(0, 179)",121
30,NON_PWD,"(90, 115)",0,128,110.43550153822818,91,True,False,False,"(0, 179)",128
31,NON_PWD,"(141, 53)",0,7,8.48528137423857,6,False,True,False,"(135, 59)",7
32,NON_PWD,"(81, 8)",0,292,189.21416437465774,171,True,False,False,"(0, 179)",292
33,NON_PWD,"(108, 137)",0,163,115.8792474949678,109,True,False,False,"(0, 179)",163
34,NON_PWD,"(112, 175)",0,167,112.0714058089752,112,True,False,False,"(0, 179)",167
35,NON_PWD,"(72, 167)",0,116,72.99315036357864,72,True,False,False,"(0, 179)",116
36,INTELLECTUAL,"(0, 136)",0,58,43.0,43,True,False,False,"(0, 179)",58
37,NON_PWD,"(203, 156)",0,299,204.29880077964236,203,True,False,False,"(0, 179)",299
38,NON_PWD,"(207, 102)",0,255,45.27692569068709,45,False,False,True,"(162, 107)",255
39,NON_PWD,"(137, 132)",0,253,144.83784035948617,138,True,False,False,"(0, 179)",253
40,NON_PWD,"(100, 11)",0,282,195.50959055759898,171,True,False,False,"(0, 179)",282
41,NON_PWD,"(92, 166)",0,145,92.91393867445294,99,True,False,False,"(0, 179)",145
42,NON_PWD,"(102, 179)",0,155,102.0,102,True,False,False,"(0, 179)",155
43,MOTOR,"(60, 147)",0,103,68.0,64,True,False,False,"(0, 179)",103
44,NON_PWD,"(155, 67)",0,212,14.142135623730951,10,False,False,True,"(145, 77)",212
45,NON_PWD,"(191, 126)",0,246,40.496913462633174,38,False,False,True,"(153, 112)",246
46,NON_PWD,"(133, 81)",0,233,165.20593209688326,134,True,False,False,"(0, 179)",233
47,NON_PWD,"(70, 112)",0,99,96.89685237405806,77,True,False,False,"(0, 179)",99
48,NON_PWD,"(80, 103)",0,140,110.34491379306978,87,True,False,False,"(0, 179)",140
49,NON_PWD,"(164, 89)",0,219,26.870057685088806,19,False,False,True,"(145, 108)",219
50,NON_PWD,"(198, 179)",0,270,198.0,198,True,False,False,"(0, 179)",270
51,NON_PWD,"(87, 146)",0,140,93.04837451562494,87,True,False,False,"(0, 179)",140
52,NON_PWD,"(197, 171)",0,271,197.1623696347759,197,True,False,False,"(0, 179)",271
53,NON_PWD,"(129, 149)",0,241,132.4424403278647,130,True,False,False,"(0, 179)",241
54,NON_PWD,"(217, 121)",0,263,50.80354318352215,50,False,False,True,"(167, 112)",263
55,NON_PWD,"(25, 160)",0,42,31.400636936215164,26,True,False,False,"(0, 179)",42
56,NON_PWD,"(129, 125)",0,210,139.84634424968,130,True,False,False,"(0, 179)",210
57,NON_PWD,"(188, 19)",0,244,57.982756057296896,41,False,False,True,"(147, 60)",244
58,NON_PWD,"(63, 125)",0,82,82.97590011563598,66,True,False,False,"(0, 179)",82
59,NON_PWD,"(162, 19)",0,217,24.041630560342615,17,False,False,True,"(145, 36)",217
60,NON_PWD,"(72, 3)",0,293,190.1578291840754,176,True,False,False,"(0, 179)",293
61,NON_PWD,"(130, 158)",0,232,131.68523075880606,132,True,False,False,"(0, 179)",232
62,NON_PWD,"(181, 97)",0,239,35.11409973215888,33,False,False,True,"(148, 109)",239
63,NON_PWD,"(57, 46)",0,193,144.69968901141425,133,True,False,False,"(0, 179)",193
64,NON_PWD,"(101, 1)",0,245,204.65825172711703,179,True,False,False,"(0, 179)",245
65,NON_PWD,"(2, 140)",0,40,39.05124837953327,39,True,False,False,"(0, 179)",40
66,NON_PWD,"(191, 117)",0,246,37.48332962798263,37,False,False,True,"(154, 111)",246
67,NON_PWD,"(5, 146)",0,35,33.37663853655727,33,True,False,False,"(0, 179)",35
68,NON_PWD,"(210, 100)",0,256,47.67598976424087,47,False,False,True,"(163, 108)",256
69,NON_PWD,"(215, 76)",0,269,68.0294054067798,62,False,False,True,"(153, 104)",269
70,NON_PWD,"(192, 50)",0,246,49.39635614091387,42,False,False,True,"(150, 76)",246
71,NON_PWD,"(67, 109)",0,91,96.89685237405806,74,True,False,False,"(0, 179)",91
72,NON_PWD,"(204, 162)",0,301,204.70710783946902,204,True,False,False,"(0, 179)",301
73,NON_PWD,"(171, 79)",0,226,36.76955262170047,26,False,False,True,"(145, 105)",226
74,NON_PWD,"(137, 93)",0,11,9.055385138137417,9,False,True,False,"(128, 94)",11
75,NON_PWD,"(119, 67)",0,9,8.0,9,False,True,False,"(119, 75)",9
76,NON_PWD,"(150, 25)",0,205,8.48528137423857,6,False,False,True,"(144, 31)",205
77,NON_PWD,"(86, 10)",0,224,189.62331080328704,169,True,False,False,"(0, 179)",224
78,NON_PWD,"(24, 147)",0,36,40.0,32,True,False,False,"(0, 179)",36
79,NON_PWD,"(200, 167)",0,312,200.3596765818911,200,True,False,False,"(0, 179)",312
80,NON_PWD,"(187, 70)",0,248,53.907327887774215,42,False,False,True,"(146, 105)",248
81,NON_PWD,"(92, 43)",0,246,164.19500601419034,139,True,False,False,"(0, 179)",246
82,NON_PWD,"(215, 75)",0,269,67.11929677819934,61,False,False,True,"(154, 103)",269
83,NON_PWD,"(110, 90)",0,176,141.4955829699288,113,True,False,False,"(0, 179)",176
