agent_id,mobility_type,start_pos,start_time,end_time,distance,steps,evacuated,impacted_by_landslide,stuck,final_pos,time_spent
0,NON_PWD,"(61, 43)",0,225,149.05368160498418,136,True,False,False,"(0, 179)",225
1,NON_PWD,"(53, 28)",0,331,160.0312469488381,151,True,False,False,"(0, 179)",331
2,NON_PWD,"(51, 143)",0,71,62.42595614005443,52,True,False,False,"(0, 179)",71
3,NON_PWD,"(205, 43)",0,400,246.0101623917191,206,True,False,False,"(0, 179)",400
4,NON_PWD,"(51, 177)",0,75,51.03920062069938,51,True,False,False,"(0, 179)",75
5,NON_PWD,"(128, 162)",0,172,129.1239714383042,128,True,False,False,"(0, 179)",172
6,NON_PWD,"(66, 9)",0,351,182.36227680087788,170,True,False,False,"(0, 179)",351
7,NON_PWD,"(13, 127)",0,60,53.600373133029585,52,True,False,False,"(0, 179)",60
8,MOTOR,"(26, 68)",0,255,114.00438588054409,111,True,False,False,"(0, 179)",255
9,INTELLECTUAL,"(60, 161)",0,83,62.6418390534633,60,True,False,False,"(0, 179)",83
10,NON_PWD,"(133, 48)",0,310,186.6815470259447,155,True,False,False,"(0, 179)",310
11,NON_PWD,"(119, 32)",0,276,189.12958520548815,155,True,False,False,"(0, 179)",276
12,NON_PWD,"(36, 153)",0,53,44.40720662234904,37,True,False,False,"(0, 179)",53
13,NON_PWD,"(114, 36)",0,256,182.87974190707948,150,True,False,False,"(0, 179)",256
14,NON_PWD,"(197, 42)",0,382,239.95416228938393,198,True,False,False,"(0, 179)",382
15,NON_PWD,"(183, 46)",0,364,226.22555116520326,184,True,False,False,"(0, 179)",364
16,NON_PWD,"(90, 90)",0,131,126.57408897558773,99,True,False,False,"(0, 179)",131
17,INTELLECTUAL,"(75, 148)",0,132,81.15417426109393,76,True,False,False,"(0, 179)",132
18,NON_PWD,"(111, 87)",0,200,144.1700384962146,116,True,False,False,"(0, 179)",200
19,NON_PWD,"(152, 22)",0,365,218.52459815773602,180,True,False,False,"(0, 179)",365
20,NON_PWD,"(83, 38)",0,234,163.6154026979123,143,True,False,False,"(0, 179)",234
21,NON_PWD,"(66, 15)",0,336,176.7823520603796,164,True,False,False,"(0, 179)",336
22,NON_PWD,"(124, 103)",0,235,145.43727170158274,130,True,False,False,"(0, 179)",235
23,NON_PWD,"(157, 156)",0,271,158.67577004697347,164,True,False,False,"(0, 179)",271
24,NON_PWD,"(193, 90)",0,448,212.5323504786977,194,True,False,False,"(0, 179)",448
25,MOTOR,"(47, 46)",0,311,141.06027080648894,133,True,False,False,"(0, 179)",311
26,NON_PWD,"(204, 175)",0,307,204.0392119177096,204,True,False,False,"(0, 179)",307
27,NON_PWD,"(189, 101)",0,368,204.46271053666484,190,True,False,False,"(0, 179)",368
28,NON_PWD,"(86, 179)",0,102,86.0,86,True,False,False,"(0, 179)",102
29,NON_PWD,"(144, 120)",0,224,155.6181223379848,145,True,False,False,"(0, 179)",224
30,MOTOR,"(104, 13)",0,291,195.88772294352702,169,True,False,False,"(0, 179)",291
31,NON_PWD,"(79, 9)",0,345,187.4593289223025,170,True,False,False,"(0, 179)",345
32,NON_PWD,"(138, 63)",0,346,180.27756377319946,150,True,False,False,"(0, 179)",346
33,NON_PWD,"(189, 141)",0,388,192.78226059469267,190,True,False,False,"(0, 179)",388
34,NON_PWD,"(137, 132)",0,220,144.83784035948617,138,True,False,False,"(0, 179)",220
35,NON_PWD,"(80, 54)",0,174,148.4082207965583,129,True,False,False,"(0, 179)",174
36,NON_PWD,"(72, 110)",0,98,99.72462083156798,79,True,False,False,"(0, 179)",98
37,NON_PWD,"(0, 95)",0,125,84.0,84,True,False,False,"(0, 179)",125
38,NON_PWD,"(218, 155)",0,385,219.31712199461307,218,True,False,False,"(0, 179)",385
39,NON_PWD,"(75, 21)",0,257,174.89711261195822,158,True,False,False,"(0, 179)",257
40,NON_PWD,"(30, 177)",0,38,30.066592756745816,30,True,False,False,"(0, 179)",38
41,NON_PWD,"(166, 10)",0,392,236.8902699563661,194,True,False,False,"(0, 179)",392
42,NON_PWD,"(196, 46)",0,388,236.86494041964082,197,True,False,False,"(0, 179)",388
43,NON_PWD,"(50, 48)",0,218,140.21768789992225,131,True,False,False,"(0, 179)",218
44,NON_PWD,"(195, 150)",0,394,197.144616969371,198,True,False,False,"(0, 179)",394
45,NON_PWD,"(22, 75)",0,175,106.30145812734649,104,True,False,False,"(0, 179)",175
46,NON_PWD,"(65, 5)",0,352,185.74444810007108,174,True,False,False,"(0, 179)",352
47,NON_PWD,"(168, 85)",0,254,192.50974001333023,169,True,False,False,"(0, 179)",254
48,NON_PWD,"(102, 122)",0,176,116.84605256490268,106,True,False,False,"(0, 179)",176
49,NON_PWD,"(131, 120)",0,236,143.67324037551322,132,True,False,False,"(0, 179)",236
50,NON_PWD,"(88, 49)",0,209,156.98407562552325,133,True,False,False,"(0, 179)",209
51,NON_PWD,"(76, 30)",0,237,167.26326554267678,149,True,False,False,"(0, 179)",237
52,NON_PWD,"(50, 171)",0,64,50.635955604688654,50,True,False,False,"(0, 179)",64
53,NON_PWD,"(92, 21)",0,258,182.8332573685652,162,True,False,False,"(0, 179)",258
54,NON_PWD,"(40, 87)",0,182,100.31948963187563,92,True,False,False,"(0, 179)",182
55,NON_PWD,"(110, 7)",0,312,204.16659863944446,175,True,False,False,"(0, 179)",312
56,NON_PWD,"(119, 41)",0,259,182.22239159883728,152,True,False,False,"(0, 179)",259
57,NON_PWD,"(131, 80)",0,277,164.20109622045769,132,True,False,False,"(0, 179)",277
58,NON_PWD,"(122, 22)",0,320,198.82907232092595,160,True,False,False,"(0, 179)",320
59,NON_PWD,"(198, 106)",0,90,207.28000385951367,195,False,False,False,"(137, 124)",90
60,NON_PWD,"(14, 151)",0,31,31.304951684997057,28,True,False,False,"(0, 179)",31
61,NON_PWD,"(24, 167)",0,36,26.832815729997478,25,True,False,False,"(0, 179)",36
62,NON_PWD,"(132, 132)",0,216,140.11780757633915,133,True,False,False,"(0, 179)",216
63,NON_PWD,"(209, 43)",0,407,249.35316320431951,210,True,False,False,"(0, 179)",407
64,NON_PWD,"(145, 61)",0,358,186.94651641579205,152,True,False,False,"(0, 179)",358
65,NON_PWD,"(148, 130)",0,226,155.90060936378666,149,True,False,False,"(0, 179)",226
66,NON_PWD,"(204, 95)",0,90,210.48752932181043,194,False,False,False,"(141, 121)",90
67,NON_PWD,"(44, 127)",0,61,68.11754546370561,52,True,False,False,"(0, 179)",61
68,NON_PWD,"(201, 123)",0,90,203.8430768998545,197,False,False,False,"(138, 123)",90
69,NON_PWD,"(41, 162)",0,56,44.384682042344295,43,True,False,False,"(0, 179)",56
70,NON_PWD,"(198, 166)",0,294,198.4263087395419,198,True,False,False,"(0, 179)",294
71,NON_PWD,"(36, 104)",0,92,83.19254774317228,75,True,False,False,"(0, 179)",92
72,NON_PWD,"(42, 177)",0,60,42.04759208325728,42,True,False,False,"(0, 179)",60
73,NON_PWD,"(23, 149)",0,37,37.8021163428716,30,True,False,False,"(0, 179)",37
74,NON_PWD,"(195, 56)",0,366,230.5515126820902,196,True,False,False,"(0, 179)",366
75,NON_PWD,"(80, 80)",0,151,127.283148923964,106,True,False,False,"(0, 179)",151
76,NON_PWD,"(178, 74)",0,292,206.66155907667007,179,True,False,False,"(0, 179)",292
77,NON_PWD,"(122, 157)",0,168,123.96773773849388,128,True,False,False,"(0, 179)",168
