agent_id,mobility_type,start_pos,start_time,end_time,distance,steps,evacuated,impacted_by_landslide,stuck,final_pos,time_spent
0,NON_PWD,"(188, 130)",0,90,81.61494961096282,81,False,False,False,"(107, 140)",90
1,NON_PWD,"(203, 177)",0,90,73.00684899377592,73,False,False,False,"(130, 176)",90
2,NON_PWD,"(97, 5)",0,90,90.91754506144565,80,False,False,False,"(52, 84)",90
3,INTELLECTUAL,"(171, 128)",0,90,59.665735560705194,66,False,False,False,"(113, 142)",90
4,NON_PWD,"(114, 84)",0,90,80.65977932030313,59,False,False,False,"(59, 143)",90
5,NON_PWD,"(11, 120)",0,80,60.01666435249463,59,True,False,False,"(0, 179)",80
6,NON_PWD,"(75, 47)",0,90,77.6659513557904,67,False,False,False,"(31, 111)",90
7,NON_PWD,"(85, 151)",0,90,73.53910524340094,68,False,False,False,"(17, 179)",90
8,NON_PWD,"(177, 78)",0,90,95.90099061010788,74,False,False,False,"(103, 139)",90
9,NON_PWD,"(175, 153)",0,90,74.14849964766651,73,False,False,False,"(102, 140)",90
10,NON_PWD,"(101, 51)",0,90,80.44874144447506,69,False,False,False,"(55, 117)",90
11,NON_PWD,"(50, 42)",0,90,89.30845424706443,74,False,False,False,"(0, 116)",90
12,NON_PWD,"(89, 150)",0,90,76.69419795525604,71,False,False,False,"(18, 179)",90
13,NON_PWD,"(148, 132)",0,90,67.67569726275453,65,False,False,False,"(84, 154)",90
14,NON_PWD,"(29, 46)",0,90,78.54934754662193,73,False,False,False,"(0, 119)",90
15,NON_PWD,"(114, 165)",0,90,76.2954782408499,79,False,False,False,"(39, 179)",90
16,NON_PWD,"(184, 66)",0,90,96.83491106000976,80,False,False,False,"(105, 122)",90
17,NON_PWD,"(155, 128)",0,90,74.33034373659252,71,False,False,False,"(85, 153)",90
18,NON_PWD,"(83, 51)",0,90,56.753854494650845,56,False,False,False,"(69, 106)",90
19,MOTOR,"(77, 56)",0,90,56.515484603779164,55,False,False,False,"(64, 111)",90
20,NON_PWD,"(190, 104)",0,90,81.43709228600933,74,False,False,False,"(116, 138)",90
21,INTELLECTUAL,"(95, 4)",0,90,83.52843827104634,71,False,False,False,"(51, 75)",90
22,NON_PWD,"(114, 91)",0,90,74.27651041883968,54,False,False,False,"(60, 142)",90
23,NON_PWD,"(134, 108)",0,90,77.82030583337487,70,False,False,False,"(64, 142)",90
24,NON_PWD,"(21, 119)",0,74,63.56886030125127,60,True,False,False,"(0, 179)",74
25,NON_PWD,"(215, 75)",0,90,76.47875521999558,68,False,False,False,"(147, 110)",90
26,NON_PWD,"(44, 128)",0,64,67.35725647619564,51,True,False,False,"(0, 179)",64
27,NON_PWD,"(79, 101)",0,90,74.27651041883968,59,False,False,False,"(25, 152)",90
28,MOTOR,"(107, 31)",0,90,62.24146527838174,57,False,False,False,"(82, 88)",90
29,MOTOR,"(14, 118)",0,90,60.63827174318213,59,False,False,False,"(0, 177)",90
30,NON_PWD,"(188, 30)",0,90,73.81734213584231,63,False,False,False,"(128, 73)",90
31,NON_PWD,"(149, 40)",0,90,77.46612162745726,63,False,False,False,"(100, 100)",90
32,NON_PWD,"(69, 15)",0,90,106.4048871058092,81,False,False,False,"(0, 96)",90
33,NON_PWD,"(5, 172)",0,6,8.602325267042627,7,True,False,False,"(0, 179)",6
34,VISUAL,"(63, 128)",0,89,81.05553651663777,64,True,False,False,"(0, 179)",89
35,NON_PWD,"(152, 55)",0,90,72.24956747275377,58,False,False,False,"(98, 103)",90
36,NON_PWD,"(92, 70)",0,90,82.46211251235322,67,False,False,False,"(40, 134)",90
37,NON_PWD,"(205, 164)",0,90,74.81310045707235,74,False,False,False,"(131, 175)",90
38,NON_PWD,"(158, 40)",0,90,71.449282711585,62,False,False,False,"(109, 92)",90
39,NON_PWD,"(191, 46)",0,90,76.83749084919418,60,False,False,False,"(131, 94)",90
40,NON_PWD,"(149, 93)",0,90,92.43916918709297,79,False,False,False,"(70, 141)",90
41,NON_PWD,"(65, 83)",0,90,70.2353187506115,66,False,False,False,"(32, 145)",90
42,NON_PWD,"(87, 153)",0,90,79.37883848986453,75,False,False,False,"(12, 179)",90
43,NON_PWD,"(102, 160)",0,90,62.93647591023825,64,False,False,False,"(42, 179)",90
44,NON_PWD,"(157, 49)",0,90,74.33034373659252,60,False,False,False,"(102, 99)",90
45,NON_PWD,"(21, 175)",0,29,21.37755832643195,21,True,False,False,"(0, 179)",29
46,NON_PWD,"(35, 89)",0,90,63.812224534175265,54,False,False,False,"(1, 143)",90
47,NON_PWD,"(61, 110)",0,85,92.09777413162601,69,True,False,False,"(0, 179)",85
48,NON_PWD,"(189, 80)",0,90,94.02127418834527,74,False,False,False,"(115, 138)",90
49,MOTOR,"(140, 153)",0,90,62.64982043070834,64,False,False,False,"(83, 179)",90
50,NON_PWD,"(76, 95)",0,90,89.19641248391103,69,False,False,False,"(16, 161)",90
51,NON_PWD,"(49, 71)",0,90,86.00581375697809,79,False,False,False,"(15, 150)",90
52,NON_PWD,"(15, 76)",0,90,60.876925020897694,59,False,False,False,"(0, 135)",90
53,NON_PWD,"(166, 85)",0,90,76.55716818169282,70,False,False,False,"(96, 116)",90
54,NON_PWD,"(184, 165)",0,90,75.31268153505093,74,False,False,False,"(110, 179)",90
55,NON_PWD,"(151, 23)",0,90,69.63476143421474,60,False,False,False,"(94, 63)",90
56,NON_PWD,"(109, 113)",0,90,71.58910531638176,63,False,False,False,"(46, 147)",90
57,NON_PWD,"(75, 45)",0,90,86.2670273047588,72,False,False,False,"(26, 116)",90
58,NON_PWD,"(117, 139)",0,90,81.49233092751734,72,False,False,False,"(46, 179)",90
59,NON_PWD,"(214, 144)",0,90,77.07788269017254,71,False,False,False,"(143, 174)",90
60,NON_PWD,"(192, 145)",0,90,73.0,73,False,False,False,"(119, 145)",90
61,VISUAL,"(108, 99)",0,90,73.40980860893181,58,False,False,False,"(50, 144)",90
62,NON_PWD,"(31, 98)",0,90,57.271284253105414,52,False,False,False,"(7, 150)",90
63,NON_PWD,"(129, 121)",0,90,75.0,72,False,False,False,"(57, 142)",90
64,NON_PWD,"(214, 105)",0,90,62.51399843235114,62,False,False,False,"(152, 113)",90
65,NON_PWD,"(96, 32)",0,90,70.21395872616783,67,False,False,False,"(75, 99)",90
66,NON_PWD,"(170, 80)",0,90,95.29428104561154,84,False,False,False,"(86, 125)",90
67,NON_PWD,"(143, 28)",0,90,68.24954212300622,61,False,False,False,"(90, 71)",90
68,INTELLECTUAL,"(189, 179)",0,90,64.0,64,False,False,False,"(125, 179)",90
69,NON_PWD,"(18, 75)",0,90,57.87054518492115,55,False,False,False,"(0, 130)",90
70,NON_PWD,"(135, 56)",0,90,74.65252842335616,61,False,False,False,"(88, 114)",90
71,NON_PWD,"(90, 45)",0,90,77.47257579298626,71,False,False,False,"(59, 116)",90
72,NON_PWD,"(174, 10)",0,90,90.4267659490264,74,False,False,False,"(118, 81)",90
73,NON_PWD,"(6, 79)",0,90,60.29925372672534,60,False,False,False,"(0, 139)",90
74,NON_PWD,"(77, 145)",0,90,77.25283166331187,72,False,False,False,"(5, 173)",90
75,NON_PWD,"(209, 94)",0,90,70.00714249274856,65,False,False,False,"(144, 120)",90
76,NON_PWD,"(0, 160)",0,18,19.0,19,True,False,False,"(0, 179)",18
77,NON_PWD,"(202, 145)",0,90,65.00769185258002,65,False,False,False,"(137, 146)",90
78,INTELLECTUAL,"(85, 114)",0,90,68.24954212300622,53,False,False,False,"(32, 157)",90
79,NON_PWD,"(152, 26)",0,90,65.0,57,False,False,False,"(96, 59)",90
80,NON_PWD,"(149, 79)",0,90,63.52952069707436,56,False,False,False,"(93, 109)",90
81,NON_PWD,"(139, 86)",0,90,67.7421582177598,58,False,False,False,"(81, 121)",90
82,NON_PWD,"(90, 89)",0,90,76.38062581571324,62,False,False,False,"(35, 142)",90
83,NON_PWD,"(20, 116)",0,90,62.297672508690084,59,False,False,False,"(0, 175)",90
84,MOTOR,"(139, 47)",0,90,70.0,59,False,False,False,"(97, 103)",90
85,NON_PWD,"(165, 168)",0,90,79.76214641043707,79,False,False,False,"(86, 179)",90
86,NON_PWD,"(128, 177)",0,90,77.02596964660685,77,False,False,False,"(51, 179)",90
87,MOTOR,"(71, 112)",0,90,76.48529270389177,62,False,False,False,"(14, 163)",90
88,NON_PWD,"(190, 145)",0,90,73.02739212103907,73,False,False,False,"(117, 143)",90
89,MOTOR,"(12, 116)",0,90,58.249463516842795,57,False,False,False,"(0, 173)",90
90,NON_PWD,"(65, 30)",0,90,101.53324578678651,78,False,False,False,"(0, 108)",90
91,NON_PWD,"(0, 127)",0,70,52.0,52,True,False,False,"(0, 179)",70
92,INTELLECTUAL,"(198, 113)",0,90,64.32728814430156,63,False,False,False,"(135, 126)",90
93,NON_PWD,"(196, 104)",0,90,70.9365914038728,66,False,False,False,"(130, 130)",90
94,NON_PWD,"(102, 9)",0,90,77.87810988975015,71,False,False,False,"(70, 80)",90
95,NON_PWD,"(145, 22)",0,90,68.8839603971781,62,False,False,False,"(92, 66)",90
96,NON_PWD,"(125, 144)",0,90,77.3692445355388,70,False,False,False,"(56, 179)",90
97,NON_PWD,"(85, 62)",0,90,74.94664769020693,67,False,False,False,"(46, 126)",90
98,NON_PWD,"(124, 120)",0,90,74.33034373659252,71,False,False,False,"(53, 142)",90
99,NON_PWD,"(207, 163)",0,90,63.150613615387776,62,False,False,False,"(145, 175)",90
100,NON_PWD,"(101, 21)",0,90,75.39230729988306,70,False,False,False,"(73, 91)",90
101,NON_PWD,"(102, 35)",0,90,65.39113089708727,60,False,False,False,"(76, 95)",90
102,NON_PWD,"(15, 115)",0,90,54.120236510939236,52,False,False,False,"(0, 167)",90
103,MOTOR,"(195, 90)",0,90,77.52418977325722,67,False,False,False,"(128, 129)",90
104,NON_PWD,"(46, 141)",0,50,59.665735560705194,47,True,False,False,"(0, 179)",50
105,NON_PWD,"(193, 26)",0,90,78.81624198095213,67,False,False,False,"(129, 72)",90
106,NON_PWD,"(179, 145)",0,90,65.06919393998976,65,False,False,False,"(114, 142)",90
107,NON_PWD,"(134, 161)",0,90,76.15773105863909,74,False,False,False,"(60, 179)",90
108,NON_PWD,"(193, 91)",0,90,92.9623579735368,79,False,False,False,"(114, 140)",90
109,NON_PWD,"(65, 25)",0,90,107.80074211247342,86,False,False,False,"(0, 111)",90
110,NON_PWD,"(118, 52)",0,90,62.24146527838174,60,False,False,False,"(75, 97)",90
111,NON_PWD,"(173, 27)",0,90,68.59300255857006,59,False,False,False,"(125, 76)",90
112,VISUAL,"(51, 132)",0,75,69.35416353759881,52,True,False,False,"(0, 179)",75
113,NON_PWD,"(109, 3)",0,90,84.970583144992,76,False,False,False,"(71, 79)",90
114,NON_PWD,"(136, 89)",0,90,81.54140052758476,68,False,False,False,"(68, 134)",90
