agent_id,mobility_type,start_pos,start_time,end_time,distance,steps,evacuated,impacted_by_landslide,stuck,final_pos,time_spent
0,INTELLECTUAL,"(80, 134)",0,125,91.7877987534291,81,True,False,False,"(0, 179)",125
1,INTELLECTUAL,"(132, 125)",0,205,142.61837188805654,133,True,False,False,"(0, 179)",205
2,NON_PWD,"(56, 135)",0,70,71.21797525905943,57,True,False,False,"(0, 179)",70
3,NON_PWD,"(110, 154)",0,179,112.80514172678478,121,True,False,False,"(0, 179)",179
4,NON_PWD,"(161, 93)",0,90,165.1575005865613,142,False,False,False,"(97, 144)",90
5,NON_PWD,"(134, 125)",0,215,144.4714504668656,135,True,False,False,"(0, 179)",215
6,NON_PWD,"(155, 68)",0,90,151.0132444522665,122,False,False,False,"(99, 103)",90
7,NON_PWD,"(24, 96)",0,143,86.40023148117139,83,True,False,False,"(0, 179)",143
8,NON_PWD,"(49, 114)",0,96,81.40024569987489,65,True,False,False,"(0, 179)",96
9,NON_PWD,"(27, 67)",0,199,115.20850663036997,112,True,False,False,"(0, 179)",199
10,NON_PWD,"(24, 112)",0,75,71.16881339463234,67,True,False,False,"(0, 179)",75
11,NON_PWD,"(170, 66)",0,90,136.75159962501354,115,False,False,False,"(110, 93)",90
12,NON_PWD,"(137, 167)",0,190,137.5245432641025,137,True,False,False,"(0, 179)",190
13,NON_PWD,"(40, 97)",0,103,91.23595782365635,82,True,False,False,"(0, 179)",103
14,NON_PWD,"(91, 122)",0,158,107.37783756436893,92,True,False,False,"(0, 179)",158
15,NON_PWD,"(156, 52)",0,90,146.7548977036201,116,False,False,False,"(101, 100)",90
16,NON_PWD,"(208, 102)",0,90,105.47511554864494,98,False,False,False,"(147, 118)",90
17,NON_PWD,"(198, 145)",0,90,89.08984229416954,89,False,False,False,"(121, 147)",90
18,NON_PWD,"(25, 66)",0,200,115.73245007343446,113,True,False,False,"(0, 179)",200
19,NON_PWD,"(162, 62)",0,90,152.2005256232711,122,False,False,False,"(103, 99)",90
20,NON_PWD,"(150, 87)",0,90,146.12323566086263,126,False,False,False,"(95, 107)",90
21,NON_PWD,"(197, 145)",0,90,90.13878188659973,90,False,False,False,"(120, 146)",90
22,NON_PWD,"(74, 145)",0,119,81.43709228600933,75,True,False,False,"(0, 179)",119
23,NON_PWD,"(214, 174)",0,90,167.0748335327616,167,False,False,False,"(159, 176)",90
24,NON_PWD,"(26, 60)",0,221,121.80722474467596,119,True,False,False,"(0, 179)",221
25,NON_PWD,"(61, 28)",0,90,138.7155362603627,129,False,False,False,"(0, 103)",90
26,NON_PWD,"(170, 114)",0,90,153.44705927452634,140,False,False,False,"(101, 141)",90
27,NON_PWD,"(191, 101)",0,90,127.47548783981962,114,False,False,False,"(123, 131)",90
28,NON_PWD,"(189, 69)",0,90,167.47537132366656,130,False,False,False,"(115, 138)",90
29,NON_PWD,"(28, 119)",0,80,66.2117814289874,60,True,False,False,"(0, 179)",80
30,NON_PWD,"(157, 68)",0,90,160.89748288895012,132,False,False,False,"(96, 106)",90
31,NON_PWD,"(194, 94)",0,90,118.53269591129698,106,False,False,False,"(130, 127)",90
32,NON_PWD,"(161, 9)",0,90,197.3448757885545,164,False,False,False,"(91, 67)",90
33,NON_PWD,"(168, 30)",0,90,155.58920271021378,122,False,False,False,"(114, 87)",90
34,MOTOR,"(10, 114)",0,89,65.76473218982953,65,True,False,False,"(0, 179)",89
35,NON_PWD,"(202, 152)",0,90,172.13076424625552,170,False,False,False,"(133, 174)",90
36,NON_PWD,"(129, 125)",0,192,139.84634424968,130,True,False,False,"(0, 179)",192
37,NON_PWD,"(25, 79)",0,159,103.07764064044152,100,True,False,False,"(0, 179)",159
38,NON_PWD,"(62, 156)",0,104,66.12866246946176,62,True,False,False,"(0, 179)",104
39,NON_PWD,"(181, 30)",0,90,153.57408635573907,118,False,False,False,"(117, 84)",90
40,NON_PWD,"(53, 74)",0,160,117.61802582937702,105,True,False,False,"(0, 179)",160
41,NON_PWD,"(139, 87)",0,90,157.0,132,False,False,False,"(86, 116)",90
42,NON_PWD,"(201, 68)",0,90,162.00308639035245,130,False,False,False,"(120, 133)",90
43,NON_PWD,"(38, 74)",0,201,111.66467659918243,105,True,False,False,"(0, 179)",201
