agent_id,mobility_type,start_pos,start_time,end_time,distance,steps,evacuated,impacted_by_landslide,stuck,final_pos,time_spent
0,NON_PWD,"(153, 36)",0,90,16.97056274847714,12,False,False,False,"(141, 48)",90
1,NON_PWD,"(207, 94)",0,90,43.382023926967726,39,False,False,False,"(168, 113)",90
2,NON_PWD,"(125, 75)",0,90,90.52071586106685,65,False,False,False,"(62, 140)",90
3,NON_PWD,"(205, 168)",0,90,59.53990258641679,59,False,False,False,"(146, 176)",90
4,NON_PWD,"(187, 24)",0,90,53.81449618829484,40,False,False,False,"(147, 60)",90
5,NON_PWD,"(96, 11)",0,90,77.62087348130012,72,False,False,False,"(67, 83)",90
6,VISUAL,"(24, 76)",0,90,60.92618484691127,56,False,False,False,"(0, 132)",90
7,NON_PWD,"(147, 143)",0,19,21.540659228538015,20,False,True,False,"(127, 151)",19
8,NON_PWD,"(68, 129)",0,79,84.40379138403677,69,True,False,False,"(0, 179)",79
9,NON_PWD,"(146, 34)",0,4,7.0710678118654755,5,False,True,False,"(141, 39)",4
10,NON_PWD,"(126, 10)",0,1,2.8284271247461903,2,False,True,False,"(124, 12)",1
11,NON_PWD,"(36, 143)",0,44,50.91168824543142,37,True,False,False,"(0, 179)",44
12,NON_PWD,"(63, 63)",0,90,79.25906888173743,69,False,False,False,"(24, 132)",90
13,NON_PWD,"(202, 91)",0,90,44.27188724235731,42,False,False,False,"(160, 105)",90
14,NON_PWD,"(14, 84)",0,90,64.4980619863884,64,False,False,False,"(6, 148)",90
15,NON_PWD,"(17, 161)",0,22,24.758836806279895,18,True,False,False,"(0, 179)",22
16,NON_PWD,"(204, 148)",0,90,44.28317965096906,44,False,False,False,"(160, 153)",90
17,NON_PWD,"(166, 58)",0,90,28.284271247461902,20,False,False,False,"(146, 78)",90
18,MOTOR,"(112, 7)",0,90,78.77182237323191,66,False,False,False,"(69, 73)",90
19,INTELLECTUAL,"(36, 151)",0,50,45.60701700396552,37,True,False,False,"(0, 179)",50
20,NON_PWD,"(91, 150)",0,90,72.09022125087424,66,False,False,False,"(25, 179)",90
21,NON_PWD,"(103, 30)",0,5,8.48528137423857,6,False,True,False,"(97, 36)",5
22,NON_PWD,"(88, 122)",0,90,77.69813382572325,66,False,False,False,"(22, 163)",90
23,NON_PWD,"(88, 176)",0,90,62.07253821135398,63,False,False,False,"(26, 179)",90
24,NON_PWD,"(42, 83)",0,90,68.41052550594829,54,False,False,False,"(0, 137)",90
25,NON_PWD,"(10, 72)",0,90,59.841457201508724,59,False,False,False,"(0, 131)",90
26,NON_PWD,"(166, 25)",0,90,32.55764119219941,24,False,False,False,"(142, 47)",90
27,NON_PWD,"(127, 104)",0,90,74.43117626371358,65,False,False,False,"(63, 142)",90
28,NON_PWD,"(127, 87)",0,90,86.68333173107735,67,False,False,False,"(60, 142)",90
29,NON_PWD,"(58, 40)",0,90,67.67569726275453,64,False,False,False,"(36, 104)",90
30,NON_PWD,"(76, 130)",0,90,77.69813382572325,66,False,False,False,"(10, 171)",90
31,NON_PWD,"(203, 121)",0,90,40.80441152620633,39,False,False,False,"(164, 109)",90
32,NON_PWD,"(21, 149)",0,30,36.61966684720111,30,True,False,False,"(0, 179)",30
33,NON_PWD,"(215, 148)",0,90,63.953107821277925,57,False,False,False,"(158, 177)",90
34,NON_PWD,"(147, 132)",0,18,22.02271554554524,17,False,True,False,"(130, 146)",18
35,VISUAL,"(91, 113)",0,90,72.80109889280519,58,False,False,False,"(33, 157)",90
36,NON_PWD,"(34, 116)",0,80,71.58910531638176,63,True,False,False,"(0, 179)",80
37,NON_PWD,"(40, 157)",0,61,45.65084884205331,41,True,False,False,"(0, 179)",61
38,NON_PWD,"(48, 170)",0,67,48.83646178829912,48,True,False,False,"(0, 179)",67
39,NON_PWD,"(200, 138)",0,90,42.15447781671598,39,False,False,False,"(161, 154)",90
40,NON_PWD,"(1, 113)",0,81,66.007575322837,66,True,False,False,"(0, 179)",81
41,NON_PWD,"(88, 48)",0,90,57.28001396647874,55,False,False,False,"(72, 103)",90
42,NON_PWD,"(83, 129)",0,90,76.66159403508382,66,False,False,False,"(17, 168)",90
43,NON_PWD,"(94, 52)",0,90,68.8839603971781,61,False,False,False,"(62, 113)",90
44,NON_PWD,"(48, 166)",0,64,49.72926703662542,48,True,False,False,"(0, 179)",64
45,NON_PWD,"(60, 18)",0,90,99.20181449953424,79,False,False,False,"(0, 97)",90
46,NON_PWD,"(108, 53)",0,6,7.0710678118654755,7,False,True,False,"(101, 54)",6
47,MOTOR,"(7, 100)",0,90,68.3593446428504,68,False,False,False,"(0, 168)",90
48,NON_PWD,"(155, 69)",0,90,14.142135623730951,10,False,False,False,"(145, 79)",90
49,NON_PWD,"(183, 84)",0,90,42.190046219457976,36,False,False,False,"(147, 106)",90
50,VISUAL,"(68, 51)",0,90,73.24616030891995,62,False,False,False,"(29, 113)",90
51,NON_PWD,"(64, 27)",0,90,92.65527507918802,67,False,False,False,"(0, 94)",90
52,NON_PWD,"(162, 171)",0,90,76.4198926981712,76,False,False,False,"(86, 179)",90
53,NON_PWD,"(74, 53)",0,90,70.51950084905593,70,False,False,False,"(52, 120)",90
54,VISUAL,"(78, 19)",0,90,68.15423684555495,63,False,False,False,"(52, 82)",90
55,MOTOR,"(199, 108)",0,90,34.058772731852805,34,False,False,False,"(165, 110)",90
56,NON_PWD,"(133, 37)",0,5,5.830951894845301,5,False,True,False,"(130, 42)",5
57,NON_PWD,"(139, 71)",0,9,8.06225774829855,8,False,True,False,"(131, 72)",9
58,NON_PWD,"(57, 52)",0,90,77.82673062643708,69,False,False,False,"(21, 121)",90
59,NON_PWD,"(162, 58)",0,90,24.041630560342615,17,False,False,False,"(145, 75)",90
60,NON_PWD,"(41, 33)",0,90,86.35392289873113,76,False,False,False,"(0, 109)",90
61,NON_PWD,"(61, 55)",0,90,79.92496481075234,68,False,False,False,"(19, 123)",90
62,MOTOR,"(78, 164)",0,90,59.90826320300064,58,False,False,False,"(20, 179)",90
63,NON_PWD,"(61, 111)",0,82,91.35097153287424,68,True,False,False,"(0, 179)",82
64,NON_PWD,"(154, 8)",0,90,15.556349186104045,11,False,False,False,"(143, 19)",90
65,NON_PWD,"(143, 4)",0,90,11.313708498984761,8,False,False,False,"(135, 12)",90
66,MOTOR,"(60, 31)",0,90,88.45903006477066,65,False,False,False,"(0, 96)",90
67,NON_PWD,"(37, 54)",0,90,73.92563831310488,64,False,False,False,"(0, 118)",90
68,NON_PWD,"(184, 137)",0,90,31.016124838541646,29,False,False,False,"(155, 148)",90
69,INTELLECTUAL,"(62, 31)",0,90,94.26027795418386,71,False,False,False,"(0, 102)",90
70,NON_PWD,"(20, 77)",0,90,62.297672508690084,59,False,False,False,"(0, 136)",90
