agent_id,mobility_type,start_pos,start_time,end_time,distance,steps,evacuated,impacted_by_landslide,stuck,final_pos,time_spent
0,MOTOR,"(64, 20)",0,90,92.65527507918802,67,False,False,False,"(0, 87)",90
1,NON_PWD,"(105, 167)",0,90,71.02112361825881,74,False,False,False,"(35, 179)",90
2,NON_PWD,"(17, 101)",0,90,62.16912416947821,61,False,False,False,"(5, 162)",90
3,VISUAL,"(78, 48)",0,90,71.47027354082255,71,False,False,False,"(56, 116)",90
4,NON_PWD,"(146, 73)",0,9,8.0,8,False,True,False,"(138, 73)",9
5,NON_PWD,"(173, 169)",0,90,71.7007670809734,71,False,False,False,"(102, 179)",90
6,NON_PWD,"(12, 65)",0,90,57.271284253105414,56,False,False,False,"(0, 121)",90
7,NON_PWD,"(159, 65)",0,90,19.79898987322333,14,False,False,False,"(145, 79)",90
8,NON_PWD,"(115, 166)",0,90,79.07591289387686,80,False,False,False,"(37, 179)",90
9,NON_PWD,"(48, 120)",0,90,71.7007670809734,55,False,False,False,"(2, 175)",90
10,NON_PWD,"(74, 133)",0,90,71.02112361825881,60,False,False,False,"(14, 171)",90
11,VISUAL,"(155, 141)",0,18,16.76305461424021,16,False,True,False,"(139, 146)",18
12,NON_PWD,"(103, 20)",0,90,78.18567643756751,73,False,False,False,"(75, 93)",90
13,NON_PWD,"(110, 17)",0,90,83.19254774317228,75,False,False,False,"(74, 92)",90
14,NON_PWD,"(135, 126)",0,90,70.49113419430843,61,False,False,False,"(75, 163)",90
15,NON_PWD,"(132, 127)",0,90,70.178344238091,60,False,False,False,"(73, 165)",90
16,NON_PWD,"(108, 120)",0,90,55.54277630799526,51,False,False,False,"(57, 142)",90
17,NON_PWD,"(63, 15)",0,90,97.94896630388705,75,False,False,False,"(0, 90)",90
18,NON_PWD,"(15, 124)",0,68,57.0087712549569,55,True,False,False,"(0, 179)",68
19,NON_PWD,"(119, 20)",0,2,4.242640687119285,3,False,True,False,"(116, 23)",2
20,NON_PWD,"(20, 81)",0,90,63.245553203367585,60,False,False,False,"(0, 141)",90
21,NON_PWD,"(41, 168)",0,46,42.44997055358225,41,True,False,False,"(0, 179)",46
22,NON_PWD,"(40, 81)",0,90,61.84658438426491,48,False,False,False,"(1, 129)",90
23,NON_PWD,"(15, 66)",0,90,56.04462507680822,54,False,False,False,"(0, 120)",90
24,NON_PWD,"(48, 131)",0,56,67.88225099390856,49,True,False,False,"(0, 179)",56
25,NON_PWD,"(201, 64)",0,90,68.41052550594829,54,False,False,False,"(147, 106)",90
26,VISUAL,"(211, 137)",0,90,52.81098370604357,51,False,False,False,"(161, 154)",90
27,NON_PWD,"(173, 79)",0,90,39.59797974644666,28,False,False,False,"(145, 107)",90
28,NON_PWD,"(103, 91)",0,90,74.24957912338628,60,False,False,False,"(51, 144)",90
29,NON_PWD,"(130, 34)",0,4,3.605551275463989,3,False,True,False,"(127, 36)",4
30,NON_PWD,"(218, 52)",0,90,87.80091115700337,70,False,False,False,"(148, 105)",90
31,MOTOR,"(147, 42)",0,90,8.48528137423857,6,False,False,False,"(141, 48)",90
32,NON_PWD,"(129, 21)",0,3,5.656854249492381,4,False,True,False,"(125, 25)",3
33,NON_PWD,"(39, 150)",0,51,48.60041152089147,40,True,False,False,"(0, 179)",51
34,NON_PWD,"(66, 170)",0,82,66.61080993352356,66,True,False,False,"(0, 179)",82
35,NON_PWD,"(105, 9)",0,90,76.47875521999558,68,False,False,False,"(70, 77)",90
36,NON_PWD,"(76, 36)",0,90,82.49242389456137,71,False,False,False,"(34, 107)",90
37,NON_PWD,"(116, 55)",0,6,7.0,7,False,True,False,"(109, 55)",6
38,NON_PWD,"(166, 164)",0,90,63.788713735268246,65,False,False,False,"(104, 179)",90
39,NON_PWD,"(35, 48)",0,90,72.069410986909,63,False,False,False,"(0, 111)",90
40,VISUAL,"(142, 17)",0,2,3.0,3,False,True,False,"(139, 17)",2
41,NON_PWD,"(191, 38)",0,90,48.82622246293481,43,False,False,False,"(151, 66)",90
42,NON_PWD,"(132, 114)",0,90,54.70831746635972,52,False,False,False,"(80, 131)",90
43,NON_PWD,"(4, 134)",0,52,45.17742799230607,45,True,False,False,"(0, 179)",52
44,NON_PWD,"(9, 67)",0,90,57.706152185014034,57,False,False,False,"(0, 124)",90
45,NON_PWD,"(133, 88)",0,90,81.02468759581859,66,False,False,False,"(67, 135)",90
46,NON_PWD,"(160, 47)",0,90,24.041630560342615,17,False,False,False,"(143, 64)",90
47,NON_PWD,"(199, 98)",0,90,43.174066289845804,42,False,False,False,"(157, 108)",90
48,NON_PWD,"(37, 152)",0,46,45.803929962395145,38,True,False,False,"(0, 179)",46
49,NON_PWD,"(178, 55)",0,90,39.20459156782532,31,False,False,False,"(147, 79)",90
