agent_id,mobility_type,start_pos,start_time,end_time,distance,steps,evacuated,impacted_by_landslide,stuck,final_pos,time_spent
0,NON_PWD,"(156, 150)",0,252,158.67261893597143,158,True,False,False,"(0, 179)",252
1,NON_PWD,"(149, 35)",0,395,207.21245136332902,171,True,False,False,"(0, 179)",395
2,NON_PWD,"(53, 88)",0,129,105.30906893520614,91,True,False,False,"(0, 179)",129
3,NON_PWD,"(1, 73)",0,167,106.00471687618433,106,True,False,False,"(0, 179)",167
4,NON_PWD,"(142, 30)",0,346,205.8275977608445,170,True,False,False,"(0, 179)",346
5,NON_PWD,"(166, 54)",0,330,207.80038498520642,167,True,False,False,"(0, 179)",330
6,NON_PWD,"(94, 54)",0,178,156.40012787718558,128,True,False,False,"(0, 179)",178
7,NON_PWD,"(76, 109)",0,104,103.32473082471591,82,True,False,False,"(0, 179)",104
8,INTELLECTUAL,"(93, 133)",0,136,103.75451797391764,94,True,False,False,"(0, 179)",136
9,NON_PWD,"(191, 113)",0,432,202.08166665979377,192,True,False,False,"(0, 179)",432
10,INTELLECTUAL,"(216, 150)",0,412,217.9380645963435,216,True,False,False,"(0, 179)",412
11,VISUAL,"(219, 89)",0,524,236.7720422685077,220,True,False,False,"(0, 179)",524
12,NON_PWD,"(107, 99)",0,142,133.60014970051492,108,True,False,False,"(0, 179)",142
13,NON_PWD,"(163, 46)",0,396,210.3758541277967,169,True,False,False,"(0, 179)",396
14,NON_PWD,"(168, 101)",0,299,185.22418848519757,169,True,False,False,"(0, 179)",299
15,MOTOR,"(158, 29)",0,421,217.86234185833953,177,True,False,False,"(0, 179)",421
16,NON_PWD,"(23, 169)",0,29,25.079872407968907,24,True,False,False,"(0, 179)",29
17,NON_PWD,"(43, 77)",0,246,110.69326989478628,102,True,False,False,"(0, 179)",246
18,NON_PWD,"(141, 54)",0,291,188.43035848822237,156,True,False,False,"(0, 179)",291
19,NON_PWD,"(103, 157)",0,151,105.32331175955302,103,True,False,False,"(0, 179)",151
20,NON_PWD,"(207, 178)",0,367,207.0024154448445,207,True,False,False,"(0, 179)",367
21,NON_PWD,"(201, 58)",0,361,234.61031520374377,202,True,False,False,"(0, 179)",361
22,NON_PWD,"(77, 125)",0,121,94.04786015641186,78,True,False,False,"(0, 179)",121
23,VISUAL,"(67, 7)",0,409,184.58873205046942,172,True,False,False,"(0, 179)",409
24,NON_PWD,"(130, 107)",0,199,148.60686390607938,131,True,False,False,"(0, 179)",199
25,MOTOR,"(73, 21)",0,302,174.04884371922728,159,True,False,False,"(0, 179)",302
26,NON_PWD,"(150, 65)",0,292,188.403821617291,152,True,False,False,"(0, 179)",292
27,NON_PWD,"(52, 94)",0,105,99.64436762808022,85,True,False,False,"(0, 179)",105
28,NON_PWD,"(87, 36)",0,200,167.38578195294843,146,True,False,False,"(0, 179)",200
29,NON_PWD,"(144, 40)",0,373,200.14244927051334,166,True,False,False,"(0, 179)",373
30,NON_PWD,"(78, 139)",0,113,87.65842800324451,79,True,False,False,"(0, 179)",113
31,NON_PWD,"(103, 23)",0,224,186.93581786270923,159,True,False,False,"(0, 179)",224
32,NON_PWD,"(161, 49)",0,374,206.93235609734887,167,True,False,False,"(0, 179)",374
33,NON_PWD,"(119, 121)",0,168,132.38202294873727,120,True,False,False,"(0, 179)",168
34,NON_PWD,"(156, 110)",0,254,170.57842770995398,157,True,False,False,"(0, 179)",254
35,NON_PWD,"(89, 5)",0,331,195.4405280385826,174,True,False,False,"(0, 179)",331
36,NON_PWD,"(208, 49)",0,385,245.2835094334717,210,True,False,False,"(0, 179)",385
37,NON_PWD,"(134, 126)",0,216,144.10065926289164,135,True,False,False,"(0, 179)",216
38,NON_PWD,"(116, 31)",0,303,188.04254837669055,152,True,False,False,"(0, 179)",303
39,NON_PWD,"(83, 19)",0,304,180.24705268048075,160,True,False,False,"(0, 179)",304
40,NON_PWD,"(108, 5)",0,293,204.79257799051214,177,True,False,False,"(0, 179)",293
41,NON_PWD,"(9, 72)",0,191,107.37783756436893,107,True,False,False,"(0, 179)",191
42,NON_PWD,"(124, 115)",0,179,139.54210834009928,125,True,False,False,"(0, 179)",179
43,MOTOR,"(125, 170)",0,172,125.32358118087753,125,True,False,False,"(0, 179)",172
44,NON_PWD,"(203, 127)",0,488,209.55428890862626,204,True,False,False,"(0, 179)",488
45,NON_PWD,"(97, 25)",0,219,182.00274723201295,157,True,False,False,"(0, 179)",219
46,NON_PWD,"(49, 143)",0,61,60.802960454241045,50,True,False,False,"(0, 179)",61
47,NON_PWD,"(145, 26)",0,347,210.79373804740976,174,True,False,False,"(0, 179)",347
48,NON_PWD,"(206, 58)",0,368,238.90793205751876,207,True,False,False,"(0, 179)",368
49,NON_PWD,"(112, 112)",0,149,130.51053597315428,113,True,False,False,"(0, 179)",149
50,NON_PWD,"(27, 76)",0,156,106.48004507887852,103,True,False,False,"(0, 179)",156
51,NON_PWD,"(137, 50)",0,281,188.1754500459611,156,True,False,False,"(0, 179)",281
52,NON_PWD,"(65, 178)",0,96,65.00769185258002,65,True,False,False,"(0, 179)",96
53,NON_PWD,"(86, 154)",0,110,89.56003573022959,86,True,False,False,"(0, 179)",110
54,NON_PWD,"(145, 42)",0,338,199.48433522459854,164,True,False,False,"(0, 179)",338
55,INTELLECTUAL,"(62, 38)",0,270,154.02921800749363,141,True,False,False,"(0, 179)",270
56,NON_PWD,"(41, 36)",0,364,148.7615541731129,143,True,False,False,"(0, 179)",364
57,NON_PWD,"(8, 105)",0,106,74.43117626371358,74,True,False,False,"(0, 179)",106
58,NON_PWD,"(84, 14)",0,322,185.15128949051368,165,True,False,False,"(0, 179)",322
59,NON_PWD,"(159, 64)",0,282,196.22945752358385,160,True,False,False,"(0, 179)",282
60,NON_PWD,"(180, 17)",0,448,242.1652328473268,196,True,False,False,"(0, 179)",448
