agent_id,mobility_type,start_pos,start_time,end_time,distance,steps,evacuated,impacted_by_landslide,stuck,final_pos,time_spent
0,NON_PWD,"(213, 44)",0,2,3.605551275463989,3,False,True,False,"(210, 46)",2
1,NON_PWD,"(193, 118)",0,90,35.4682957019364,33,False,False,False,"(160, 105)",90
2,NON_PWD,"(133, 35)",0,5,6.324555320336759,6,False,True,False,"(131, 41)",5
3,MOTOR,"(29, 71)",0,90,67.54257916307313,61,False,False,False,"(0, 132)",90
4,NON_PWD,"(109, 96)",0,90,83.86894538504703,65,False,False,False,"(44, 149)",90
5,NON_PWD,"(100, 37)",0,4,4.47213595499958,4,False,True,False,"(104, 39)",4
6,NON_PWD,"(156, 46)",0,90,19.79898987322333,14,False,False,False,"(142, 60)",90
7,NON_PWD,"(7, 103)",0,89,76.32168761236873,76,True,False,False,"(0, 179)",89
8,NON_PWD,"(159, 7)",0,90,18.384776310850235,13,False,False,False,"(146, 20)",90
9,NON_PWD,"(62, 173)",0,90,55.326304774492215,55,False,False,False,"(7, 179)",90
10,NON_PWD,"(18, 147)",0,44,36.71511950137164,32,True,False,False,"(0, 179)",44
11,NON_PWD,"(120, 154)",0,90,54.405882034941776,61,False,False,False,"(68, 170)",90
12,NON_PWD,"(200, 124)",0,90,32.57299494980466,31,False,False,False,"(169, 114)",90
13,NON_PWD,"(39, 42)",0,90,81.00617260431454,71,False,False,False,"(0, 113)",90
14,INTELLECTUAL,"(74, 174)",0,90,50.24937810560445,50,False,False,False,"(24, 179)",90
15,VISUAL,"(85, 90)",0,90,15.556349186104045,13,False,False,False,"(74, 101)",90
16,NON_PWD,"(66, 27)",0,4,7.0710678118654755,5,False,True,False,"(61, 32)",4
17,NON_PWD,"(52, 118)",0,77,80.15609770940699,61,True,False,False,"(0, 179)",77
18,NON_PWD,"(56, 19)",0,90,97.65244492586962,80,False,False,False,"(0, 99)",90
19,NON_PWD,"(37, 173)",0,61,37.48332962798263,37,True,False,False,"(0, 179)",61
20,NON_PWD,"(205, 58)",0,2,4.242640687119285,3,False,True,False,"(202, 61)",2
21,NON_PWD,"(5, 106)",0,84,73.17103251970687,73,True,False,False,"(0, 179)",84
22,NON_PWD,"(45, 27)",0,90,88.32326986700618,76,False,False,False,"(0, 103)",90
23,NON_PWD,"(83, 70)",0,7,4.47213595499958,4,False,True,False,"(85, 66)",7
24,NON_PWD,"(148, 131)",0,18,24.839484696748443,19,False,True,False,"(129, 147)",18
