agent_id,mobility_type,start_pos,start_time,end_time,distance,steps,evacuated,impacted_by_landslide,stuck,final_pos,time_spent
0,NON_PWD,"(138, 62)",0,8,8.06225774829855,7,False,True,False,"(142, 69)",8
1,NON_PWD,"(215, 77)",0,5,8.48528137423857,6,False,True,False,"(209, 83)",5
2,INTELLECTUAL,"(173, 35)",0,90,37.48332962798263,27,False,False,False,"(146, 61)",90
3,NON_PWD,"(184, 129)",0,90,37.33630940518894,35,False,False,False,"(149, 116)",90
4,VISUAL,"(105, 4)",0,90,5.656854249492381,4,False,False,False,"(101, 8)",90
5,NON_PWD,"(78, 169)",0,90,67.7421582177598,67,False,False,False,"(11, 179)",90
6,NON_PWD,"(186, 139)",0,90,31.622776601683793,30,False,False,False,"(156, 149)",90
7,NON_PWD,"(26, 156)",0,40,34.713109915419565,27,True,False,False,"(0, 179)",40
8,NON_PWD,"(157, 28)",0,90,24.041630560342615,17,False,False,False,"(140, 45)",90
9,NON_PWD,"(15, 65)",0,90,78.44743462982075,77,False,False,False,"(0, 142)",90
10,NON_PWD,"(51, 58)",0,7,4.0,4,False,True,False,"(51, 62)",7
11,NON_PWD,"(179, 82)",0,90,42.80186911806539,34,False,False,False,"(145, 108)",90
12,NON_PWD,"(98, 44)",0,90,9.899494936611665,7,False,False,False,"(91, 51)",90
13,NON_PWD,"(169, 29)",0,90,38.948684188300895,29,False,False,False,"(143, 58)",90
14,NON_PWD,"(134, 114)",0,90,72.09022125087424,66,False,False,False,"(68, 143)",90
15,NON_PWD,"(207, 114)",0,90,42.190046219457976,42,False,False,False,"(165, 110)",90
16,NON_PWD,"(125, 152)",0,90,61.032778078668514,60,False,False,False,"(67, 171)",90
17,NON_PWD,"(36, 158)",0,55,41.677331968349414,37,True,False,False,"(0, 179)",55
18,NON_PWD,"(217, 121)",0,90,45.17742799230607,45,False,False,False,"(172, 117)",90
19,NON_PWD,"(133, 41)",0,5,7.0710678118654755,5,False,True,False,"(128, 46)",5
20,NON_PWD,"(43, 137)",0,56,60.108235708594876,44,True,False,False,"(0, 179)",56
21,NON_PWD,"(59, 105)",0,14,17.69180601295413,13,False,True,False,"(47, 118)",14
22,NON_PWD,"(208, 119)",0,90,41.593268686170845,41,False,False,False,"(167, 112)",90
23,INTELLECTUAL,"(125, 137)",0,90,65.86349520030045,58,False,False,False,"(68, 170)",90
24,NON_PWD,"(45, 38)",0,90,93.53608929178085,82,False,False,False,"(0, 120)",90
