agent_id,mobility_type,start_pos,start_time,end_time,distance,steps,evacuated,impacted_by_landslide,stuck,final_pos,time_spent
0,NON_PWD,"(29, 47)",0,90,74.84650960465692,69,False,False,False,"(0, 116)",90
1,NON_PWD,"(69, 48)",0,90,84.59905436823747,71,False,False,False,"(23, 119)",90
2,NON_PWD,"(122, 120)",0,90,61.465437442517235,57,False,False,False,"(65, 143)",90
3,NON_PWD,"(180, 70)",0,90,50.20956084253277,36,False,False,False,"(145, 106)",90
4,NON_PWD,"(112, 28)",0,4,7.0710678118654755,5,False,True,False,"(107, 33)",4
5,NON_PWD,"(3, 102)",0,80,77.05841939723393,77,True,False,False,"(0, 179)",80
6,NON_PWD,"(127, 166)",0,90,78.08969202141856,77,False,False,False,"(50, 179)",90
7,NON_PWD,"(25, 65)",0,90,73.38937252763509,69,False,False,False,"(0, 134)",90
8,NON_PWD,"(121, 0)",0,0,1.4142135623730951,1,False,True,False,"(122, 1)",0
9,NON_PWD,"(29, 172)",0,37,29.832867780352597,29,True,False,False,"(0, 179)",37
10,NON_PWD,"(110, 6)",0,90,81.12336284942828,70,False,False,False,"(69, 76)",90
11,NON_PWD,"(59, 137)",0,90,67.67569726275453,56,False,False,False,"(3, 175)",90
12,NON_PWD,"(175, 24)",0,90,45.27692569068709,33,False,False,False,"(144, 57)",90
13,NON_PWD,"(199, 137)",0,90,42.15447781671598,40,False,False,False,"(160, 153)",90
14,NON_PWD,"(113, 5)",0,90,80.99382692526635,68,False,False,False,"(69, 73)",90
15,MOTOR,"(37, 170)",0,50,38.07886552931954,37,True,False,False,"(0, 179)",50
16,NON_PWD,"(143, 133)",0,19,24.041630560342615,17,False,True,False,"(126, 150)",19
17,NON_PWD,"(127, 22)",0,3,5.656854249492381,4,False,True,False,"(123, 26)",3
18,NON_PWD,"(153, 146)",0,18,18.027756377319946,18,False,True,False,"(135, 147)",18
19,NON_PWD,"(117, 22)",0,3,5.656854249492381,4,False,True,False,"(113, 26)",3
20,NON_PWD,"(182, 81)",0,90,41.617304093369626,34,False,False,False,"(148, 105)",90
21,NON_PWD,"(27, 114)",0,70,70.3846574190711,65,True,False,False,"(0, 179)",70
22,NON_PWD,"(74, 159)",0,90,60.40695324215582,57,False,False,False,"(17, 179)",90
23,NON_PWD,"(18, 71)",0,90,72.27724399837061,70,False,False,False,"(0, 141)",90
24,NON_PWD,"(124, 95)",0,90,57.14017850864661,53,False,False,False,"(76, 126)",90
25,NON_PWD,"(48, 175)",0,74,48.16637831516918,48,True,False,False,"(0, 179)",74
26,VISUAL,"(128, 118)",0,90,61.09828148156051,57,False,False,False,"(71, 140)",90
27,NON_PWD,"(197, 127)",0,90,47.12748667179272,45,False,False,False,"(152, 113)",90
28,NON_PWD,"(84, 115)",0,90,91.0494371207203,71,False,False,False,"(13, 172)",90
29,NON_PWD,"(56, 67)",0,90,81.93900170248598,75,False,False,False,"(23, 142)",90
30,NON_PWD,"(13, 151)",0,29,30.870698080866262,28,True,False,False,"(0, 179)",29
31,NON_PWD,"(35, 81)",0,90,73.00684899377592,67,False,False,False,"(6, 148)",90
32,NON_PWD,"(10, 150)",0,30,30.675723300355934,29,True,False,False,"(0, 179)",30
33,NON_PWD,"(69, 178)",0,90,60.00833275470999,60,False,False,False,"(9, 179)",90
34,NON_PWD,"(169, 37)",0,90,35.35533905932738,25,False,False,False,"(144, 62)",90
35,NON_PWD,"(13, 75)",0,90,72.44308110509934,72,False,False,False,"(5, 147)",90
36,NON_PWD,"(157, 145)",0,18,19.026297590440446,19,False,True,False,"(138, 146)",18
37,NON_PWD,"(111, 9)",0,90,86.95401083331349,75,False,False,False,"(67, 84)",90
38,NON_PWD,"(68, 131)",0,90,73.49829930005184,61,False,False,False,"(7, 172)",90
39,NON_PWD,"(117, 88)",0,90,86.55634003352961,66,False,False,False,"(51, 144)",90
40,MOTOR,"(211, 105)",0,90,49.040799340956916,49,False,False,False,"(162, 107)",90
41,NON_PWD,"(84, 118)",0,90,87.80091115700337,70,False,False,False,"(14, 171)",90
42,NON_PWD,"(88, 106)",0,90,71.02816342831905,63,False,False,False,"(30, 147)",90
43,MOTOR,"(157, 97)",0,90,15.556349186104045,11,False,False,False,"(146, 108)",90
44,MOTOR,"(188, 171)",0,90,57.14017850864661,57,False,False,False,"(131, 175)",90
45,NON_PWD,"(18, 86)",0,90,85.90692637965812,84,False,False,False,"(0, 170)",90
46,NON_PWD,"(130, 153)",0,90,63.06346010171025,62,False,False,False,"(69, 169)",90
47,NON_PWD,"(191, 48)",0,90,51.03920062069938,42,False,False,False,"(149, 77)",90
48,NON_PWD,"(122, 35)",0,4,5.656854249492381,4,False,True,False,"(118, 39)",4
49,NON_PWD,"(136, 91)",0,12,8.94427190999916,8,False,True,False,"(128, 95)",12
50,NON_PWD,"(86, 112)",0,90,80.43009387039157,63,False,False,False,"(23, 162)",90
51,NON_PWD,"(11, 65)",0,90,72.83543093852057,72,False,False,False,"(0, 137)",90
52,NON_PWD,"(14, 135)",0,52,46.17358552246078,44,True,False,False,"(0, 179)",52
53,NON_PWD,"(176, 126)",0,90,30.479501308256342,25,False,False,False,"(156, 149)",90
54,NON_PWD,"(62, 128)",0,90,74.02702209328699,58,False,False,False,"(4, 174)",90
55,MOTOR,"(191, 78)",0,90,46.647615158762406,40,False,False,False,"(151, 102)",90
56,VISUAL,"(106, 9)",0,90,72.20110802473879,62,False,False,False,"(69, 71)",90
57,NON_PWD,"(75, 146)",0,90,71.8679344353238,67,False,False,False,"(8, 172)",90
58,NON_PWD,"(27, 44)",0,90,75.96051605933177,71,False,False,False,"(0, 115)",90
59,NON_PWD,"(44, 59)",0,90,80.2807573457052,82,False,False,False,"(25, 137)",90
60,VISUAL,"(14, 144)",0,48,37.69615364994153,35,True,False,False,"(0, 179)",48
61,NON_PWD,"(211, 78)",0,90,60.92618484691127,56,False,False,False,"(155, 102)",90
62,NON_PWD,"(104, 46)",0,6,8.48528137423857,6,False,True,False,"(98, 52)",6
63,NON_PWD,"(124, 93)",0,90,65.21502894272147,56,False,False,False,"(71, 131)",90
64,NON_PWD,"(57, 168)",0,90,53.150729063673246,52,False,False,False,"(5, 179)",90
65,NON_PWD,"(49, 146)",0,76,59.07622195096772,50,True,False,False,"(0, 179)",76
66,NON_PWD,"(22, 163)",0,27,27.202941017470888,23,True,False,False,"(0, 179)",27
67,NON_PWD,"(174, 172)",0,90,80.30566605165541,80,False,False,False,"(94, 179)",90
68,NON_PWD,"(48, 131)",0,56,67.88225099390856,49,True,False,False,"(0, 179)",56
69,NON_PWD,"(2, 90)",0,90,84.02380615040002,84,False,False,False,"(0, 174)",90
70,MOTOR,"(40, 131)",0,77,62.48199740725323,48,True,False,False,"(0, 179)",77
71,NON_PWD,"(105, 0)",0,90,78.29431652425353,69,False,False,False,"(68, 69)",90
72,NON_PWD,"(37, 97)",0,90,87.23531395025755,79,False,False,False,"(0, 176)",90
73,NON_PWD,"(176, 74)",0,90,43.840620433565945,31,False,False,False,"(145, 105)",90
74,NON_PWD,"(63, 174)",0,90,56.22277118748239,56,False,False,False,"(7, 179)",90
75,NON_PWD,"(63, 115)",0,81,89.80534505250787,70,True,False,False,"(0, 179)",81
76,NON_PWD,"(66, 13)",0,90,104.48444860360799,81,False,False,False,"(0, 94)",90
77,NON_PWD,"(202, 88)",0,90,51.54609587543949,49,False,False,False,"(153, 104)",90
78,NON_PWD,"(141, 95)",0,11,7.0710678118654755,7,False,True,False,"(134, 94)",11
79,NON_PWD,"(89, 130)",0,90,65.79513659838392,60,False,False,False,"(29, 157)",90
80,NON_PWD,"(120, 83)",0,90,81.32035415564789,58,False,False,False,"(62, 140)",90
81,NON_PWD,"(201, 33)",0,90,59.665735560705194,46,False,False,False,"(155, 71)",90
82,NON_PWD,"(192, 146)",0,90,33.54101966249684,33,False,False,False,"(159, 152)",90
83,NON_PWD,"(56, 73)",0,90,91.30169768410661,80,False,False,False,"(12, 153)",90
84,NON_PWD,"(107, 86)",0,90,71.7007670809734,55,False,False,False,"(61, 141)",90
85,NON_PWD,"(100, 11)",0,90,77.87810988975015,71,False,False,False,"(68, 82)",90
86,NON_PWD,"(197, 161)",0,90,56.515484603779164,55,False,False,False,"(142, 174)",90
87,MOTOR,"(163, 81)",0,90,28.319604517012593,21,False,False,False,"(144, 102)",90
88,NON_PWD,"(147, 107)",0,15,18.384776310850235,13,False,True,False,"(134, 120)",15
89,NON_PWD,"(64, 7)",0,90,102.44998779892558,80,False,False,False,"(0, 87)",90
90,NON_PWD,"(68, 169)",0,90,54.91812087098393,54,False,False,False,"(14, 179)",90
91,MOTOR,"(67, 93)",0,90,75.21303078589507,63,False,False,False,"(23, 154)",90
92,NON_PWD,"(153, 72)",0,10,12.727922061357855,9,False,True,False,"(144, 81)",10
93,NON_PWD,"(207, 60)",0,90,64.40496875241847,52,False,False,False,"(155, 98)",90
94,NON_PWD,"(187, 50)",0,90,49.4064773081425,40,False,False,False,"(147, 79)",90
95,NON_PWD,"(70, 70)",0,90,72.09022125087424,69,False,False,False,"(41, 136)",90
96,NON_PWD,"(55, 139)",0,82,68.00735254367721,56,True,False,False,"(0, 179)",82
97,NON_PWD,"(40, 157)",0,60,45.65084884205331,41,True,False,False,"(0, 179)",60
98,NON_PWD,"(209, 50)",0,90,54.08326913195984,52,False,False,False,"(158, 68)",90
