agent_id,mobility_type,start_pos,start_time,end_time,distance,steps,evacuated,impacted_by_landslide,stuck,final_pos,time_spent
0,MOTOR,"(148, 80)",0,11,14.142135623730951,10,False,True,False,"(138, 90)",11
1,NON_PWD,"(12, 123)",0,73,57.271284253105414,56,True,False,False,"(0, 179)",73
2,NON_PWD,"(13, 131)",0,64,49.72926703662542,48,True,False,False,"(0, 179)",64
3,NON_PWD,"(212, 51)",0,90,79.51100552753688,61,False,False,False,"(151, 102)",90
4,NON_PWD,"(150, 171)",0,90,74.43117626371358,74,False,False,False,"(76, 179)",90
5,NON_PWD,"(84, 20)",0,90,85.0881895447306,74,False,False,False,"(42, 94)",90
6,NON_PWD,"(51, 45)",0,90,84.20213774008353,67,False,False,False,"(0, 112)",90
7,NON_PWD,"(142, 64)",0,9,8.54400374531753,8,False,True,False,"(139, 72)",9
8,NON_PWD,"(142, 71)",0,9,10.0,10,False,True,False,"(132, 71)",9
9,NON_PWD,"(40, 96)",0,90,86.76981041814025,77,False,False,False,"(0, 173)",90
10,NON_PWD,"(174, 77)",0,90,41.012193308819754,29,False,False,False,"(145, 106)",90
11,NON_PWD,"(108, 37)",0,5,8.48528137423857,6,False,True,False,"(102, 43)",5
12,NON_PWD,"(124, 61)",0,8,7.615773105863909,7,False,True,False,"(121, 68)",8
13,NON_PWD,"(119, 4)",0,0,1.4142135623730951,1,False,True,False,"(118, 5)",0
14,NON_PWD,"(205, 118)",0,90,35.12833614050059,35,False,False,False,"(170, 115)",90
15,NON_PWD,"(170, 92)",0,90,30.610455730027933,24,False,False,False,"(146, 111)",90
16,NON_PWD,"(64, 135)",0,83,77.6659513557904,65,True,False,False,"(0, 179)",83
17,NON_PWD,"(192, 141)",0,90,35.4400902933387,34,False,False,False,"(158, 151)",90
18,VISUAL,"(135, 114)",0,15,15.556349186104045,11,False,True,False,"(124, 125)",15
19,NON_PWD,"(206, 168)",0,90,68.26419266350405,68,False,False,False,"(138, 174)",90
20,NON_PWD,"(62, 48)",0,90,74.24284477308234,66,False,False,False,"(28, 114)",90
21,NON_PWD,"(202, 119)",0,90,34.52535300326414,34,False,False,False,"(168, 113)",90
22,NON_PWD,"(32, 88)",0,90,60.207972893961475,51,False,False,False,"(0, 139)",90
23,NON_PWD,"(213, 153)",0,90,71.47027354082255,68,False,False,False,"(145, 175)",90
24,NON_PWD,"(219, 55)",0,90,79.88116173416608,66,False,False,False,"(153, 100)",90
25,NON_PWD,"(130, 20)",0,2,4.242640687119285,3,False,True,False,"(127, 23)",2
26,NON_PWD,"(45, 174)",0,56,45.27692569068709,45,True,False,False,"(0, 179)",56
27,NON_PWD,"(81, 116)",0,90,79.64923100695951,62,False,False,False,"(19, 166)",90
28,NON_PWD,"(142, 19)",0,2,3.605551275463989,3,False,True,False,"(139, 17)",2
29,NON_PWD,"(216, 77)",0,90,68.54195795277518,63,False,False,False,"(153, 104)",90
30,NON_PWD,"(112, 22)",0,3,4.242640687119285,3,False,True,False,"(109, 25)",3
31,NON_PWD,"(0, 158)",0,20,21.0,21,True,False,False,"(0, 179)",20
32,MOTOR,"(95, 74)",0,90,82.21921916437786,72,False,False,False,"(41, 136)",90
33,NON_PWD,"(127, 76)",0,90,88.3911760301898,63,False,False,False,"(64, 138)",90
34,NON_PWD,"(198, 154)",0,90,76.21679604916491,74,False,False,False,"(126, 179)",90
35,NON_PWD,"(194, 82)",0,90,50.60632371551998,44,False,False,False,"(150, 107)",90
36,NON_PWD,"(42, 48)",0,90,79.92496481075234,68,False,False,False,"(0, 116)",90
37,INTELLECTUAL,"(157, 97)",0,13,16.97056274847714,12,False,True,False,"(145, 109)",13
38,NON_PWD,"(167, 35)",0,90,32.526911934581186,23,False,False,False,"(144, 58)",90
39,NON_PWD,"(199, 129)",0,90,40.311288741492746,35,False,False,False,"(164, 109)",90
40,NON_PWD,"(122, 109)",0,90,75.15317691222374,69,False,False,False,"(54, 141)",90
41,NON_PWD,"(126, 20)",0,2,1.4142135623730951,1,False,True,False,"(125, 21)",2
42,NON_PWD,"(37, 89)",0,90,64.89992295835181,54,False,False,False,"(1, 143)",90
43,NON_PWD,"(138, 109)",0,90,81.93900170248598,75,False,False,False,"(63, 142)",90
44,NON_PWD,"(68, 65)",0,90,78.54934754662193,76,False,False,False,"(39, 138)",90
45,NON_PWD,"(191, 89)",0,90,47.4236228055175,43,False,False,False,"(148, 109)",90
46,NON_PWD,"(17, 164)",0,21,22.67156809750927,18,True,False,False,"(0, 179)",21
47,NON_PWD,"(96, 39)",0,90,76.15773105863909,70,False,False,False,"(66, 109)",90
48,NON_PWD,"(61, 171)",0,90,57.55866572463264,57,False,False,False,"(4, 179)",90
49,NON_PWD,"(108, 99)",0,90,93.86160024205851,73,False,False,False,"(35, 158)",90
50,NON_PWD,"(124, 42)",0,5,7.0710678118654755,5,False,True,False,"(119, 47)",5
51,NON_PWD,"(83, 37)",0,90,81.8413098624405,68,False,False,False,"(36, 104)",90
52,MOTOR,"(151, 169)",0,90,63.788713735268246,63,False,False,False,"(88, 179)",90
53,NON_PWD,"(193, 143)",0,90,35.17101079013795,34,False,False,False,"(159, 152)",90
54,NON_PWD,"(205, 160)",0,90,71.386273190299,70,False,False,False,"(135, 174)",90
55,NON_PWD,"(187, 164)",0,90,74.52516353554684,73,False,False,False,"(114, 179)",90
56,NON_PWD,"(77, 15)",0,90,74.67261881037788,70,False,False,False,"(51, 85)",90
57,NON_PWD,"(213, 103)",0,90,43.32435804486894,41,False,False,False,"(172, 117)",90
58,NON_PWD,"(108, 166)",0,90,62.369864518050704,65,False,False,False,"(47, 179)",90
59,NON_PWD,"(198, 38)",0,90,58.412327466040935,46,False,False,False,"(152, 74)",90
60,NON_PWD,"(192, 165)",0,90,69.42621983083913,68,False,False,False,"(124, 179)",90
61,NON_PWD,"(129, 143)",0,90,64.07807737440318,60,False,False,False,"(70, 168)",90
62,INTELLECTUAL,"(166, 167)",0,90,69.05070600652827,68,False,False,False,"(98, 179)",90
63,NON_PWD,"(69, 164)",0,90,62.81719509815764,61,False,False,False,"(8, 179)",90
64,NON_PWD,"(128, 28)",0,3,4.242640687119285,3,False,True,False,"(125, 31)",3
65,NON_PWD,"(158, 4)",0,90,21.93171219946131,16,False,False,False,"(142, 19)",90
66,NON_PWD,"(87, 115)",0,90,76.60939890117922,62,False,False,False,"(25, 160)",90
67,NON_PWD,"(24, 107)",0,90,60.74537019394976,57,False,False,False,"(3, 164)",90
68,NON_PWD,"(15, 86)",0,90,54.120236510939236,52,False,False,False,"(0, 138)",90
69,NON_PWD,"(89, 112)",0,90,78.60025445251433,63,False,False,False,"(26, 159)",90
70,NON_PWD,"(169, 85)",0,90,32.526911934581186,23,False,False,False,"(146, 108)",90
71,NON_PWD,"(108, 5)",0,90,89.89994438263018,81,False,False,False,"(69, 86)",90
72,NON_PWD,"(145, 86)",0,11,9.899494936611665,7,False,True,False,"(138, 93)",11
73,NON_PWD,"(100, 153)",0,90,81.27115109311545,77,False,False,False,"(23, 179)",90
74,NON_PWD,"(203, 99)",0,90,39.56008088970496,38,False,False,False,"(165, 110)",90
75,NON_PWD,"(147, 37)",0,90,12.041594578792296,9,False,False,False,"(139, 46)",90
76,NON_PWD,"(155, 73)",0,90,14.142135623730951,10,False,False,False,"(145, 83)",90
77,NON_PWD,"(175, 171)",0,90,74.43117626371358,74,False,False,False,"(101, 179)",90
78,NON_PWD,"(164, 71)",0,90,21.633307652783937,18,False,False,False,"(146, 83)",90
79,MOTOR,"(181, 86)",0,90,39.44616584663204,34,False,False,False,"(147, 106)",90
80,NON_PWD,"(63, 50)",0,90,77.02596964660685,67,False,False,False,"(25, 117)",90
81,NON_PWD,"(98, 15)",0,90,85.16454661418682,82,False,False,False,"(75, 97)",90
82,NON_PWD,"(135, 86)",0,90,72.67048919609665,60,False,False,False,"(75, 127)",90
83,NON_PWD,"(182, 132)",0,90,29.410882339705484,26,False,False,False,"(158, 149)",90
84,NON_PWD,"(88, 0)",0,90,118.79393923933998,84,False,False,False,"(4, 84)",90
85,NON_PWD,"(192, 30)",0,90,58.7962583843564,47,False,False,False,"(148, 69)",90
86,NON_PWD,"(40, 175)",0,46,40.19950248448356,40,True,False,False,"(0, 179)",46
87,NON_PWD,"(109, 73)",0,8,7.211102550927978,9,False,True,False,"(105, 67)",8
88,NON_PWD,"(107, 51)",0,6,6.708203932499369,6,False,True,False,"(101, 54)",6
89,NON_PWD,"(115, 140)",0,90,81.88406438373708,73,False,False,False,"(43, 179)",90
90,NON_PWD,"(103, 34)",0,4,5.0990195135927845,5,False,True,False,"(104, 39)",4
91,NON_PWD,"(154, 81)",0,90,15.556349186104045,11,False,False,False,"(143, 92)",90
92,NON_PWD,"(186, 134)",0,90,33.54101966249684,31,False,False,False,"(156, 149)",90
93,NON_PWD,"(177, 15)",0,90,44.598206241955516,33,False,False,False,"(144, 45)",90
94,VISUAL,"(209, 105)",0,90,41.0,40,False,False,False,"(169, 114)",90
95,NON_PWD,"(26, 57)",0,90,68.15423684555495,63,False,False,False,"(0, 120)",90
96,NON_PWD,"(187, 172)",0,90,72.3394774656273,72,False,False,False,"(115, 179)",90
