agent_id,mobility_type,start_pos,start_time,end_time,distance,steps,evacuated,impacted_by_landslide,stuck,final_pos,time_spent
0,NON_PWD,"(73, 7)",0,262,186.85020738548835,172,True,False,False,"(0, 179)",262
1,NON_PWD,"(75, 142)",0,127,83.6301381082203,76,True,False,False,"(0, 179)",127
2,NON_PWD,"(36, 44)",0,216,139.71757226634023,135,True,False,False,"(0, 179)",216
3,NON_PWD,"(118, 42)",0,6,7.0710678118654755,7,False,True,False,"(117, 49)",6
4,NON_PWD,"(62, 108)",0,14,18.384776310850235,13,False,True,False,"(49, 121)",14
5,NON_PWD,"(157, 39)",0,215,14.317821063276353,13,False,False,True,"(144, 45)",215
6,NON_PWD,"(121, 166)",0,166,121.69634341261039,121,True,False,False,"(0, 179)",166
7,NON_PWD,"(192, 67)",0,4,7.0710678118654755,5,False,True,False,"(187, 72)",4
8,NON_PWD,"(160, 21)",0,218,22.627416997969522,16,False,False,True,"(144, 37)",218
9,NON_PWD,"(18, 72)",0,157,108.50345616615168,107,True,False,False,"(0, 179)",157
10,INTELLECTUAL,"(90, 7)",0,212,15.556349186104045,11,False,False,True,"(79, 18)",212
11,VISUAL,"(216, 107)",0,260,45.89117562233506,45,False,False,True,"(171, 116)",260
12,NON_PWD,"(126, 21)",0,2,0,0,False,True,False,"(126, 21)",2
13,NON_PWD,"(148, 23)",0,3,5.656854249492381,4,False,True,False,"(144, 27)",3
14,NON_PWD,"(199, 30)",0,267,64.20280367709809,54,False,False,True,"(148, 69)",267
15,NON_PWD,"(15, 153)",0,25,30.01666203960727,26,True,False,False,"(0, 179)",25
16,NON_PWD,"(37, 98)",0,13,15.652475842498529,14,False,True,False,"(30, 112)",13
17,NON_PWD,"(98, 10)",0,0,1.4142135623730951,1,False,True,False,"(97, 11)",0
18,NON_PWD,"(187, 140)",0,235,30.463092423455635,28,False,False,True,"(159, 152)",235
19,NON_PWD,"(17, 60)",0,184,120.20815280171308,119,True,False,False,"(0, 179)",184
20,NON_PWD,"(129, 71)",0,10,11.313708498984761,8,False,True,False,"(121, 79)",10
21,INTELLECTUAL,"(189, 85)",0,248,44.77722635447622,39,False,False,True,"(150, 107)",248
22,NON_PWD,"(104, 136)",0,177,112.53888216967503,107,True,False,False,"(0, 179)",177
23,NON_PWD,"(206, 124)",0,255,42.05948168962618,40,False,False,True,"(166, 111)",255
24,NON_PWD,"(212, 155)",0,309,213.3541656495134,212,True,False,False,"(0, 179)",309
25,NON_PWD,"(59, 158)",0,84,62.625873247404705,59,True,False,False,"(0, 179)",84
26,INTELLECTUAL,"(218, 162)",0,331,218.66183937761065,218,True,False,False,"(0, 179)",331
27,NON_PWD,"(38, 138)",0,46,55.90169943749474,41,True,False,False,"(0, 179)",46
28,NON_PWD,"(43, 35)",0,229,150.28306624500314,144,True,False,False,"(0, 179)",229
29,NON_PWD,"(172, 173)",0,253,172.10461934532728,172,True,False,False,"(0, 179)",253
30,NON_PWD,"(137, 10)",0,202,3.605551275463989,3,False,False,True,"(135, 13)",202
31,NON_PWD,"(144, 35)",0,4,5.0,4,False,True,False,"(141, 39)",4
32,NON_PWD,"(53, 50)",0,7,11.313708498984761,8,False,True,False,"(45, 58)",7
33,NON_PWD,"(162, 100)",0,216,21.213203435596427,15,False,False,True,"(147, 115)",216
34,NON_PWD,"(194, 170)",0,286,194.20865068271289,194,True,False,False,"(0, 179)",286
35,NON_PWD,"(68, 9)",0,246,183.09560344257315,170,True,False,False,"(0, 179)",246
36,MOTOR,"(169, 36)",0,230,35.35533905932738,25,False,False,True,"(144, 61)",230
37,NON_PWD,"(66, 141)",0,78,76.15773105863909,67,True,False,False,"(0, 179)",78
38,NON_PWD,"(43, 132)",0,55,63.702433234531945,47,True,False,False,"(0, 179)",55
39,NON_PWD,"(151, 168)",0,212,151.40013210033868,151,True,False,False,"(0, 179)",212
40,NON_PWD,"(134, 114)",0,221,148.93287078412206,135,True,False,False,"(0, 179)",221
41,NON_PWD,"(160, 114)",0,221,11.180339887498949,20,False,False,True,"(149, 116)",221
42,NON_PWD,"(128, 52)",0,7,9.899494936611665,7,False,True,False,"(121, 59)",7
43,NON_PWD,"(120, 112)",0,187,137.43725841270262,121,True,False,False,"(0, 179)",187
44,NON_PWD,"(63, 166)",0,87,64.32728814430156,63,True,False,False,"(0, 179)",87
45,NON_PWD,"(141, 4)",0,206,9.899494936611665,7,False,False,True,"(134, 11)",206
46,NON_PWD,"(200, 107)",0,254,38.0,38,False,False,True,"(162, 107)",254
47,NON_PWD,"(27, 144)",0,38,44.204072210600685,35,True,False,False,"(0, 179)",38
48,NON_PWD,"(65, 63)",0,8,12.041594578792296,9,False,True,False,"(56, 71)",8
49,NON_PWD,"(131, 9)",0,1,2.8284271247461903,2,False,True,False,"(129, 11)",1
50,NON_PWD,"(151, 48)",0,213,14.212670403551895,11,False,False,True,"(142, 59)",213
51,NON_PWD,"(20, 151)",0,34,34.40930106817051,28,True,False,False,"(0, 179)",34
52,INTELLECTUAL,"(217, 170)",0,315,217.18655575334307,217,True,False,False,"(0, 179)",315
53,NON_PWD,"(160, 43)",0,217,24.041630560342615,17,False,False,True,"(143, 60)",217
54,INTELLECTUAL,"(162, 76)",0,227,17.46424919657298,19,False,False,True,"(146, 83)",227
55,NON_PWD,"(162, 32)",0,217,20.808652046684813,17,False,False,True,"(145, 44)",217
56,NON_PWD,"(177, 54)",0,231,40.45985664828782,31,False,False,True,"(146, 80)",231
57,VISUAL,"(144, 58)",0,8,8.602325267042627,7,False,True,False,"(139, 65)",8
58,NON_PWD,"(195, 115)",0,253,37.107950630558946,36,False,False,True,"(159, 106)",253
59,NON_PWD,"(197, 109)",0,251,40.01249804748511,40,False,False,True,"(157, 108)",251
60,NON_PWD,"(172, 14)",0,231,45.254833995939045,32,False,False,True,"(140, 46)",231
61,NON_PWD,"(112, 139)",0,188,118.92854997854805,113,True,False,False,"(0, 179)",188
62,NON_PWD,"(9, 74)",0,138,105.38500842150178,105,True,False,False,"(0, 179)",138
63,NON_PWD,"(28, 91)",0,122,92.34717104492157,88,True,False,False,"(0, 179)",122
64,NON_PWD,"(136, 73)",0,9,9.055385138137417,9,False,True,False,"(127, 74)",9
65,NON_PWD,"(212, 99)",0,255,46.84015371452148,45,False,False,True,"(167, 112)",255
66,NON_PWD,"(198, 147)",0,243,37.656340767525464,37,False,False,True,"(161, 154)",243
67,NON_PWD,"(165, 152)",0,218,14.317821063276353,13,False,False,True,"(152, 146)",218
68,NON_PWD,"(123, 78)",0,188,159.15401345866212,125,True,False,False,"(0, 179)",188
69,NON_PWD,"(28, 65)",0,175,117.38824472663352,114,True,False,False,"(0, 179)",175
70,NON_PWD,"(204, 114)",0,254,41.43669871020132,41,False,False,True,"(163, 108)",254
71,NON_PWD,"(155, 37)",0,214,15.0,12,False,False,True,"(143, 46)",214
72,NON_PWD,"(206, 153)",0,299,207.63429389192913,206,True,False,False,"(0, 179)",299
73,NON_PWD,"(15, 123)",0,67,57.97413216254298,56,True,False,False,"(0, 179)",67
74,NON_PWD,"(203, 90)",0,253,45.5411901469428,43,False,False,True,"(160, 105)",253
75,NON_PWD,"(30, 63)",0,176,119.81652640600127,116,True,False,False,"(0, 179)",176
76,NON_PWD,"(157, 98)",0,214,15.556349186104045,11,False,False,True,"(146, 109)",214
77,NON_PWD,"(203, 41)",0,1,1.0,2,False,True,False,"(202, 41)",1
78,NON_PWD,"(185, 143)",0,232,28.160255680657446,27,False,False,True,"(158, 151)",232
79,NON_PWD,"(158, 176)",0,239,158.02847844613325,158,True,False,False,"(0, 179)",239
80,NON_PWD,"(106, 40)",0,5,8.48528137423857,6,False,True,False,"(100, 46)",5
81,NON_PWD,"(8, 90)",0,119,89.35882720806042,89,True,False,False,"(0, 179)",119
82,NON_PWD,"(43, 93)",0,218,21.633307652783937,18,False,False,True,"(31, 111)",218
83,NON_PWD,"(38, 176)",0,47,38.118237105091836,38,True,False,False,"(0, 179)",47
84,NON_PWD,"(26, 75)",0,162,107.20074626605917,104,True,False,False,"(0, 179)",162
85,NON_PWD,"(74, 33)",0,3,4.242640687119285,3,False,True,False,"(71, 36)",3
86,NON_PWD,"(165, 5)",0,220,28.284271247461902,20,False,False,True,"(145, 25)",220
87,NON_PWD,"(142, 145)",0,19,18.027756377319946,17,False,True,False,"(125, 151)",19
88,NON_PWD,"(131, 0)",0,203,5.656854249492381,4,False,False,True,"(127, 4)",203
89,NON_PWD,"(93, 58)",0,242,42.95346318982906,39,False,False,True,"(75, 97)",242
90,NON_PWD,"(71, 41)",0,5,8.48528137423857,6,False,True,False,"(65, 47)",5
91,NON_PWD,"(139, 54)",0,7,8.48528137423857,6,False,True,False,"(133, 60)",7
92,NON_PWD,"(177, 37)",0,236,46.010868281309364,34,False,False,True,"(146, 71)",236
93,NON_PWD,"(173, 143)",0,223,18.681541692269406,18,False,False,True,"(155, 148)",223
94,NON_PWD,"(95, 66)",0,240,38.58756276314948,33,False,False,True,"(75, 99)",240
95,NON_PWD,"(0, 170)",0,9,9.0,9,True,False,False,"(0, 179)",9
96,NON_PWD,"(115, 51)",0,6,7.211102550927978,6,False,True,False,"(109, 55)",6
97,NON_PWD,"(96, 66)",0,236,39.96248240537617,34,False,False,True,"(75, 100)",236
98,NON_PWD,"(188, 118)",0,244,35.510561809129406,35,False,False,True,"(153, 112)",244
99,NON_PWD,"(133, 140)",0,269,138.6001443000692,134,True,False,False,"(0, 179)",269
100,NON_PWD,"(143, 95)",0,11,9.055385138137417,9,False,True,False,"(134, 94)",11
101,MOTOR,"(145, 80)",0,11,11.313708498984761,8,False,True,False,"(137, 88)",11
102,NON_PWD,"(42, 92)",0,12,9.848857801796104,9,False,True,False,"(38, 101)",12
103,NON_PWD,"(134, 6)",0,202,4.242640687119285,3,False,False,True,"(131, 9)",202
104,MOTOR,"(90, 4)",0,221,19.79898987322333,14,False,False,True,"(76, 18)",221
105,NON_PWD,"(38, 156)",0,49,44.41846462902562,39,True,False,False,"(0, 179)",49
106,NON_PWD,"(71, 175)",0,98,71.11258679024411,71,True,False,False,"(0, 179)",98
107,NON_PWD,"(131, 136)",0,251,137.87675656179326,132,True,False,False,"(0, 179)",251
108,NON_PWD,"(204, 170)",0,304,204.1984329028996,204,True,False,False,"(0, 179)",304
109,NON_PWD,"(105, 8)",0,202,4.242640687119285,3,False,False,True,"(102, 11)",202
110,NON_PWD,"(87, 47)",0,6,7.0,7,False,True,False,"(87, 54)",6
111,NON_PWD,"(151, 77)",0,10,11.313708498984761,8,False,True,False,"(143, 85)",10
112,NON_PWD,"(14, 76)",0,133,103.9471019317037,103,True,False,False,"(0, 179)",133
113,NON_PWD,"(53, 154)",0,74,58.60034129593445,57,True,False,False,"(0, 179)",74
114,NON_PWD,"(99, 164)",0,139,100.12991560967181,103,True,False,False,"(0, 179)",139
115,NON_PWD,"(180, 144)",0,227,23.769728648009426,23,False,False,True,"(157, 150)",227
116,NON_PWD,"(169, 56)",0,222,32.526911934581186,23,False,False,True,"(146, 79)",222
117,INTELLECTUAL,"(93, 130)",0,148,105.11898020814318,94,True,False,False,"(0, 179)",148
118,NON_PWD,"(100, 14)",0,1,2.8284271247461903,2,False,True,False,"(98, 16)",1
119,INTELLECTUAL,"(66, 173)",0,89,66.27216610312357,66,True,False,False,"(0, 179)",89
120,NON_PWD,"(150, 132)",0,18,23.021728866442675,19,False,True,False,"(131, 145)",18
121,VISUAL,"(74, 122)",0,120,93.40770846134703,75,True,False,False,"(0, 179)",120
122,NON_PWD,"(193, 51)",0,1,1.4142135623730951,1,False,True,False,"(192, 52)",1
123,NON_PWD,"(121, 133)",0,206,129.4488315899375,122,True,False,False,"(0, 179)",206
124,MOTOR,"(41, 45)",0,225,140.13208055259867,134,True,False,False,"(0, 179)",225
