agent_id,mobility_type,start_pos,start_time,end_time,distance,steps,evacuated,impacted_by_landslide,stuck,final_pos,time_spent
0,NON_PWD,"(9, 74)",0,90,71.25307010929424,71,False,False,False,"(3, 145)",90
1,VISUAL,"(35, 141)",0,46,51.66236541235796,38,True,False,False,"(0, 179)",46
2,NON_PWD,"(4, 163)",0,16,16.492422502470642,16,True,False,False,"(0, 179)",16
3,NON_PWD,"(31, 175)",0,41,31.25699921617557,31,True,False,False,"(0, 179)",41
4,NON_PWD,"(100, 113)",0,90,80.99382692526635,68,False,False,False,"(32, 157)",90
5,NON_PWD,"(28, 46)",0,90,82.87339742040264,78,False,False,False,"(0, 124)",90
6,NON_PWD,"(212, 43)",0,2,2.23606797749979,3,False,True,False,"(210, 44)",2
7,NON_PWD,"(130, 117)",0,90,74.67261881037788,70,False,False,False,"(60, 143)",90
8,NON_PWD,"(38, 53)",0,90,83.18653737234169,74,False,False,False,"(0, 127)",90
9,NON_PWD,"(120, 143)",0,90,80.49844718999243,73,False,False,False,"(48, 179)",90
10,NON_PWD,"(200, 38)",0,90,1.4142135623730951,1,False,False,False,"(199, 39)",90
11,NON_PWD,"(147, 118)",0,16,20.808652046684813,17,False,True,False,"(130, 130)",16
12,NON_PWD,"(149, 26)",0,90,7.0710678118654755,5,False,False,False,"(144, 31)",90
13,NON_PWD,"(36, 54)",0,90,83.19254774317228,75,False,False,False,"(0, 129)",90
14,NON_PWD,"(186, 36)",0,90,51.73973328110612,42,False,False,False,"(147, 70)",90
15,NON_PWD,"(121, 28)",0,3,4.242640687119285,3,False,True,False,"(118, 31)",3
16,NON_PWD,"(67, 94)",0,12,11.045361017187261,11,False,True,False,"(68, 105)",12
17,NON_PWD,"(200, 163)",0,90,64.93843238021688,64,False,False,False,"(136, 174)",90
18,NON_PWD,"(131, 141)",0,90,65.39113089708727,61,False,False,False,"(71, 167)",90
19,NON_PWD,"(5, 76)",0,90,63.198101237299845,63,False,False,False,"(0, 139)",90
20,NON_PWD,"(161, 34)",0,90,24.413111231467404,20,False,False,False,"(141, 48)",90
21,NON_PWD,"(204, 73)",0,4,6.4031242374328485,5,False,True,False,"(199, 77)",4
22,VISUAL,"(174, 120)",0,90,25.317977802344327,26,False,False,False,"(149, 116)",90
23,NON_PWD,"(211, 177)",0,90,55.036351623268054,55,False,False,False,"(156, 179)",90
24,NON_PWD,"(145, 175)",0,90,77.10382610480494,77,False,False,False,"(68, 179)",90
25,NON_PWD,"(188, 56)",0,2,3.605551275463989,3,False,True,False,"(185, 58)",2
26,NON_PWD,"(68, 52)",0,6,9.219544457292887,7,False,True,False,"(61, 58)",6
27,MOTOR,"(130, 45)",0,6,8.48528137423857,6,False,True,False,"(124, 51)",6
28,NON_PWD,"(48, 174)",0,65,48.25971404805462,48,True,False,False,"(0, 179)",65
29,NON_PWD,"(131, 114)",0,90,72.61542535852834,67,False,False,False,"(64, 142)",90
30,NON_PWD,"(132, 127)",0,90,74.33034373659252,63,False,False,False,"(70, 168)",90
31,MOTOR,"(157, 107)",0,14,15.556349186104045,11,False,True,False,"(146, 118)",14
32,NON_PWD,"(150, 70)",0,9,8.48528137423857,6,False,True,False,"(144, 76)",9
33,MOTOR,"(153, 63)",0,90,12.727922061357855,9,False,False,False,"(144, 72)",90
34,NON_PWD,"(99, 83)",0,90,72.42237223399962,64,False,False,False,"(57, 142)",90
35,NON_PWD,"(211, 54)",0,2,2.8284271247461903,2,False,True,False,"(209, 56)",2
36,NON_PWD,"(102, 7)",0,90,2.23606797749979,2,False,False,False,"(101, 9)",90
37,NON_PWD,"(157, 89)",0,90,18.384776310850235,13,False,False,False,"(144, 102)",90
